gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.552514131008328746e-01,-2.950484664742392474e-02,-1.188033216335770526e+01
-6.435568914020334264e-02,-2.029597463985282138e-02,-3.624057520637564700e+00
1.104700713319903618e-02,2.117794648375513622e-02,2.498209899193298167e+00
9.831610778449892396e-02,3.948698425262207878e-02,4.566796918149524487e+00
9.205976913973844267e-02,1.516479260198322354e-02,5.322736699766275947e+00
4.804896625973158891e-02,5.107654314207089874e-02,5.569328670519300140e+00
8.178799926855168101e-02,7.088470634817323202e-02,5.624039865033381602e+00
9.240562662431191232e-02,1.891466526020885858e-02,5.722023386610667117e+00
7.525572828846947837e-02,-1.410624930064041920e-03,5.743171417504321141e+00
1.463916887686593227e-01,7.321026918313022769e-02,5.727972377746401555e+00
3.204504614539873536e-02,1.019194857485023441e-02,5.734195880932518641e+00
1.445370707058740989e-01,5.657604452880747592e-02,5.678294098036359649e+00
1.032913109957088321e-01,7.793716600172750919e-02,5.697484377209706352e+00
8.405516863043595299e-02,5.906995289989147579e-02,5.751672043277178403e+00
8.271041337365844792e-02,9.075904154084072847e-03,5.784441728755117751e+00
7.854036072583847616e-02,5.288724742474201768e-02,5.680125060097860334e+00
1.215791028524982748e-01,-1.188420987583584110e-02,5.650889745819008603e+00
8.120161240640645650e-02,4.351320136295856733e-02,5.722319224229799772e+00
6.853476157386112488e-02,7.535714367938456393e-02,5.717016629093433444e+00
1.689822891327077969e-01,1.850642969315146463e-02,5.703352341520718127e+00
5.762433052185272908e-02,7.503065807686021271e-02,5.804239416291002485e+00
1.059870181815108225e-01,1.341712205205939507e-02,5.730086686056629297e+00
7.911463895581125061e-02,5.998131787813727051e-02,5.716137169981004185e+00
7.156708444843448702e-02,5.900232757224015134e-02,5.740155077304373243e+00
8.514842525483724833e-02,3.100414676555708973e-02,5.700527561850933012e+00
7.558180947757545121e-02,3.798230541193192006e-02,5.747740224287780642e+00
1.060750762732248775e-01,6.548033635132100017e-02,5.727351096644611950e+00
8.204681214008525958e-02,1.498023381096266239e-02,5.767100245924515534e+00
4.553458024462651160e-02,1.003676453922964923e-01,5.757716920170506292e+00
2.216722261631243890e-02,3.784673022436729067e-02,5.671758842105115939e+00
1.184847634707429237e-01,4.977173041876246928e-02,5.679181053874066798e+00
6.839100339352428837e-02,9.017362712636677047e-02,5.716515656958559788e+00
1.086125319786692411e-01,4.177156965770594671e-02,5.695513245355909859e+00
1.062753135733290055e-01,4.912183686356239726e-02,5.705830005873689714e+00
8.585952085005393863e-02,1.627539195473163419e-02,5.750667333879922793e+00
1.051275109686662518e-01,3.260595324476475709e-02,5.739719571562963196e+00
3.758300936362889144e-02,8.448296326838411474e-02,5.774464485721404472e+00
8.141753315293849547e-02,5.529176740129194967e-02,5.687092964411870177e+00
1.000126598245564685e-01,-1.742290435876791069e-02,5.703383118754516090e+00
1.147322994524746786e-01,-5.309639430318260911e-02,5.686396568442781074e+00
8.921276882066417335e-02,2.570842059617267986e-02,5.709643621539219893e+00
1.046504086443731003e-02,6.475777951004846322e-02,5.684568860319011208e+00
9.302214564095599714e-02,3.385504084622621007e-02,5.727994665937634622e+00
1.387493963873780434e-01,6.025162176376835932e-02,5.689746240693813739e+00
7.393033396468251528e-02,4.175218408776872753e-02,5.708169345152227514e+00
3.488270163184726408e-02,1.011472407867650553e-01,5.769727445719554204e+00
1.165891656186809067e-01,-2.329165718524055587e-03,5.712271727784838937e+00
1.239496724655197307e-02,7.421405538625781839e-02,5.731267468764667861e+00
9.961154661606809457e-02,4.925548809557766389e-02,5.752064767991996064e+00
3.627032649403932191e-02,-1.021540378262511886e-02,5.726070940071129378e+00
9.849072260630217790e-02,6.571156971325303742e-02,5.697695703718656191e+00
6.215421780652602424e-02,7.430759925813854028e-02,5.754495716582440856e+00
5.319275569616381538e-02,6.919130720484978347e-02,5.741751538498424345e+00
6.722797930929175214e-02,5.591323152860511181e-02,5.781907245433609788e+00
7.064538885760386633e-02,3.909053661751536735e-02,5.679175904212097059e+00
5.798969504924478963e-02,-1.962444554447298657e-03,5.716084200898762013e+00
4.877044898084464952e-02,4.598488281804814781e-02,5.769221339695883799e+00
1.015388106187409267e-01,7.377981851933830548e-02,5.736770823193893420e+00
1.458518006270884126e-01,6.108546146236482760e-02,5.761485982363059755e+00
1.029965166160538154e-01,7.652798560747746393e-02,5.713703260877966095e+00
6.211302016957452599e-02,3.641717896902540996e-02,5.738299977136472663e+00
1.518812377986004936e-01,5.429470034923487148e-02,5.691672483915426461e+00
5.785966789561781259e-02,8.672696582623660999e-02,5.756243490591854695e+00
1.485492835766957231e-01,2.405613452589040052e-03,5.714689844550955300e+00
1.048565307161440363e-01,6.822208985107715284e-02,5.713069117894111315e+00
1.090736156923424599e-01,5.536072133729828121e-02,5.758294421320996115e+00
8.276352281262540356e-02,7.261483620351749657e-02,5.742991775456662396e+00
1.320577750450601662e-01,9.597962991829493695e-02,5.741954966557736739e+00
9.500250683586823619e-02,6.298615425482174957e-02,5.781691169202678005e+00
1.466417497206468946e-02,3.483824058950006630e-02,5.756758837790735051e+00
8.012602654530150137e-02,6.218903483785606645e-03,5.782093659792935547e+00
6.284999914232328178e-02,5.251654228092521304e-02,5.722960485010712972e+00
6.848561173979453298e-02,2.459414713015666346e-02,5.762186686073586195e+00
1.204655011029842349e-01,-5.026186535967511887e-03,5.672230036475187198e+00
7.297100018124642873e-02,3.131407774719720261e-02,5.738262198205116071e+00
6.835528547337657579e-02,6.460749972459087220e-02,5.762587736974604802e+00
8.194049012574924906e-02,-1.324804891367525710e-02,5.713889709015798068e+00
1.040254978302440347e-01,8.014329036631433201e-02,5.775209610050549003e+00
1.192344483438235597e-01,5.502198113944396785e-02,5.739075764927743961e+00
4.378363240312552890e-02,8.100377421174716208e-02,5.776154128027047641e+00
1.159885881101264948e-01,6.812512935117730206e-02,5.690042304694657993e+00
4.687162388716913791e-02,4.787564538580003221e-02,5.746050249861253789e+00
5.961261249390432254e-02,5.657485530586377903e-02,5.737783776732306329e+00
7.385705996997102285e-02,7.359529561065121517e-02,5.724039427039165240e+00
1.047272689588751443e-01,7.602744449829222650e-02,5.736796470209363008e+00
9.454966549643571694e-02,3.617667203358237559e-03,5.652093653992647404e+00
7.594319609990084208e-02,6.260016457563166714e-02,5.670235425811004148e+00
1.316187660333824061e-01,1.133693973447452291e-01,5.702933919234419946e+00
1.179966091765300290e-01,1.051741613090568517e-01,5.696832368364001198e+00
5.939135517305959427e-02,6.238663573698097209e-02,5.745665363507610479e+00
4.181295844749779306e-02,3.663102085031695598e-02,5.692993222390247077e+00
1.068334704075089292e-01,1.158197694973971820e-01,5.737803901387820815e+00
1.033789968695279504e-01,7.888620489883707565e-02,5.740013268193903784e+00
1.596123773725607597e-01,5.459963138997250137e-02,5.665477630178021862e+00
1.169701604578917420e-01,3.947013264772512853e-02,5.789856270557081963e+00
5.470660646473574779e-02,5.747136188109474436e-02,5.736493131603685569e+00
6.162249457047513923e-02,2.051225924064126183e-02,5.702422495187042806e+00
9.972804902599240184e-02,8.692721983885350057e-02,5.763828367643275996e+00
1.073898617463233673e-01,9.151936058678442065e-02,5.651970777965568793e+00
9.528944390482804727e-02,7.334826100802867288e-02,5.714572880107778197e+00
1.090379217238775511e-01,-1.239800046668704421e-02,5.716261049787308757e+00
3.872162991332412513e-02,7.041212577781758020e-02,5.767287158463409114e+00
8.064672182244478349e-02,8.727923421162540885e-02,5.779557318255966969e+00
1.124842121769051573e-01,4.884276231984359395e-02,5.734004351413238609e+00
1.096835933396749369e-01,7.718753536597137976e-02,5.698045951647444873e+00
8.498488790823142958e-02,7.799216463504195229e-02,5.717016820963783275e+00
7.131523148928330114e-02,1.018441952848822135e-01,5.693640359891012359e+00
4.764354580154955138e-02,6.627444622662639895e-02,5.699830207282622574e+00
8.048256355941681151e-02,6.382166750941682676e-02,5.692327282281445910e+00
8.570315173810540144e-02,1.069255451950205937e-01,5.693510859845911654e+00
6.204346400971139097e-02,3.586781364375077330e-02,5.766760356752624439e+00
7.170197039202250155e-02,-2.885537873819382822e-04,5.733171785061002446e+00
2.817987266449777442e-02,6.458070505638094372e-02,5.745502747923220355e+00
2.470017638167115032e-02,2.880794887443442753e-02,5.770048605040886791e+00
9.861912808987878531e-02,6.653634344049347282e-02,5.740444116472167124e+00
7.734785236426588995e-02,1.176521206046830942e-01,5.784100787040083347e+00
1.227817245252569960e-02,5.720690537258608932e-02,5.744564662886866735e+00
1.977884971887866328e-01,6.969811963118761888e-02,5.767412005972304634e+00
1.058644799508432210e-01,1.109458753097886108e-01,5.769412972645640458e+00
6.427747387855507755e-02,5.047617036599753165e-02,5.724766222490286438e+00
1.332020050899564434e-01,1.065646138333257859e-01,5.748053871581809915e+00
1.146380699998573727e-01,9.524136969397600794e-02,5.727304839618578391e+00
-4.323779618094134719e-02,1.051989789388891455e-01,5.741537118426182751e+00
1.287317279808642412e-01,1.201615530236472690e-01,5.684990655381647606e+00
9.532211679218234590e-02,9.720662519467887508e-02,5.756908101213566553e+00
4.791728033076381177e-02,4.537136810995982816e-02,5.710562928335517263e+00
1.138217902707348989e-01,1.031161386167476351e-01,5.695995217049389936e+00
1.120234300332751676e-01,1.953865690997604043e-02,5.750220992873786408e+00
1.025768869028969021e-01,1.276254590141878975e-01,5.740116659211767391e+00
1.220099880362089106e-01,7.954372367121552434e-02,5.724542365493049623e+00
8.267455835540538089e-02,8.696525144893547943e-02,5.753729314762770386e+00
6.931625997279354523e-02,8.233452448540902469e-02,5.693751434418165225e+00
1.560528115774896807e-01,5.864613803143617875e-03,5.774352118313665017e+00
1.281940177129004543e-01,7.881290493894251015e-02,5.709233433737259666e+00
1.769156353440142285e-02,4.992254635898680376e-02,5.730099034593589380e+00
8.631788417805762170e-02,1.491121656658469241e-01,5.783058786085574887e+00
4.849741024657076849e-02,1.080038567365457780e-01,5.716665474777807177e+00
1.303391350240871993e-01,5.528932420486278726e-02,5.759453654691562008e+00
1.450810430564975807e-02,6.237441567791722485e-02,5.704132817772554098e+00
5.431979345444241242e-02,6.753199042963532739e-02,5.661959431098084750e+00
4.417293441762117079e-02,4.703657192439988227e-02,5.727074505500126200e+00
5.006702319644919935e-02,8.098328366707110981e-02,5.745937412739135830e+00
9.100343107831970757e-02,3.701190418998304837e-02,5.713531091504622239e+00
8.789253876210621763e-02,3.022558710972134480e-02,5.754081165325845681e+00
5.339544098744079814e-02,6.904565745414467659e-02,5.718642449644553594e+00
1.672952396488551208e-01,3.395865567405047941e-02,5.755024662289476289e+00
4.910896483503956328e-02,2.831007610980896746e-02,5.710674335305324867e+00
9.149885765665241588e-02,-1.489229695166092125e-02,5.698833690376425842e+00
6.635322156087142265e-02,9.763000461012576181e-03,5.788058929440969003e+00
4.446363250051437593e-02,3.223211355459499466e-02,5.735174283286566421e+00
1.174215569233088841e-01,7.056180302384543190e-02,5.733614961429123191e+00
4.429795100049264273e-02,1.009101765245229709e-01,5.676688580376071158e+00
1.552785966895918121e-02,4.715789601614802512e-02,5.782567107285417229e+00
5.568553042500952455e-02,7.512008152754919010e-02,5.767926416417818558e+00
1.090980693829291109e-01,7.556698018166452258e-02,5.724753155458397913e+00
1.239050661242952073e-01,7.372522836939812696e-02,5.704310821668443054e+00
7.425173538362936365e-02,9.003827687064312746e-02,5.708169131833219723e+00
6.389526605637044221e-02,7.141018930394671393e-02,5.695463398135930611e+00
1.090867261830390789e-01,4.011946017513264018e-02,5.737407203935736000e+00
1.222101990930823667e-01,9.585983831983277415e-02,5.716422579396472692e+00
1.010547427369472562e-01,7.024497249111821828e-02,5.730476919995640017e+00
1.219323054956973212e-01,7.738983973740894140e-02,5.807419495931062770e+00
9.163654387968782344e-02,6.448161596972945553e-02,5.709251921107748373e+00
1.227420852923495759e-01,8.173573095710238989e-02,5.712680185126581378e+00
1.203977331657823252e-01,6.440011450716950914e-02,5.691264931060343812e+00
8.124000660438161769e-02,2.173902545131630587e-02,5.773617459896382087e+00
1.770091291531254163e-01,2.292167010654753978e-02,5.768313557125563484e+00
9.387500635596696119e-02,6.343288968168901698e-03,5.777020563611339199e+00
6.182805906637649923e-02,8.603674903670303908e-02,5.780666103739375394e+00
1.270685009954333478e-01,9.081605871060779989e-02,5.776024955372046854e+00
9.746895411539795162e-02,9.988545942697529822e-02,5.688284910330684063e+00
5.597522986508857157e-02,4.975540218327891701e-02,5.646821285408153202e+00
2.948554170287537302e-02,2.794037436614505224e-02,5.678098100266988801e+00
1.009100429163394680e-01,1.817852604371727673e-02,5.710411980782098773e+00
1.222283412069342656e-01,6.674640226186348557e-02,5.751232985995303082e+00
3.597013253261142213e-02,7.191414589430950022e-02,5.726604229899538545e+00
2.444362328131587797e-02,3.844402261193841791e-02,5.752907862805097139e+00
7.785471678507961679e-02,1.852800933858100157e-02,5.644049937688408569e+00
2.977759624778066050e-02,2.994163553877096651e-02,5.713113562275534463e+00
4.283798594246335939e-02,2.784689811516401214e-02,5.756110040171098952e+00
2.773039231840900010e-02,7.576517833082635489e-02,5.750213958436106942e+00
9.967765779413272076e-02,3.183427791781189703e-02,5.699544449506579014e+00
3.716889191191941055e-02,1.357105954778557444e-01,5.731397257957365987e+00
9.492315827576991438e-02,8.813009966394305672e-02,5.718276801372034868e+00
1.115209488977220165e-01,7.238220985355336978e-02,5.725462818442418111e+00
6.393472364395390295e-02,6.304629805946074250e-02,5.726046391543041736e+00
5.226363901669085071e-02,3.938726313697817061e-02,5.731027870618819797e+00
7.623363309240949182e-02,3.469800295758834058e-02,5.727541727778574732e+00
1.470940722508390919e-01,8.067531717623827037e-02,5.726161714227211874e+00
4.701978500885200390e-02,9.707854662363393783e-02,5.744037052663110821e+00
1.249226680728723338e-01,3.189529739541180353e-02,5.723750241066380084e+00
6.643783879766999856e-02,5.303120775673993842e-02,5.760473764024330201e+00
5.396189227470949562e-02,2.062925693894370957e-02,5.693669155309374119e+00
6.820525561004836534e-02,8.196840956004659839e-02,5.747535084626257174e+00
7.457631509533853287e-02,4.181716580629993990e-02,5.740460675684561309e+00
2.649720212772171263e-02,7.909342291775535438e-02,5.675103627771714621e+00
6.727074087404560920e-02,5.492111700675367941e-02,5.672625664799063827e+00
6.773667840724524603e-02,4.781282865361914658e-02,5.812567556142325564e+00
1.162814182044866890e-01,4.918490922655757019e-02,5.711291161702921393e+00
7.659244541118898075e-02,2.164875508092543172e-02,5.691848767970312473e+00
1.145798456605753024e-01,6.252094987874498577e-02,5.701055802591868726e+00
7.750982192234519286e-02,4.801418778846732599e-02,5.807848330497701994e+00
6.304339514056175875e-02,4.151074426501330517e-02,5.767828904227545017e+00
3.698799480431233522e-02,7.079243159531546647e-02,5.719704526586736115e+00
7.283983170090288506e-02,9.652740290427268277e-02,5.746860049603288445e+00
1.105676524975442165e-01,1.000286536208465221e-01,5.746063758538640265e+00
5.188120924622631469e-02,1.188324024722337280e-01,5.745716411807557655e+00
7.397765195627219181e-02,-1.725667163707992474e-02,5.629365963697869013e+00
9.728127132102989960e-02,1.730423438914965514e-02,5.750482847162284195e+00
6.244179323619410138e-02,4.579592436953339868e-02,5.794775383801367141e+00
6.328261330851672750e-02,3.169389719359768515e-02,5.759779110123167456e+00
1.378970647596370891e-01,3.772217780197643228e-02,5.784733306038861933e+00
7.864607128142682424e-02,9.900740310549885348e-02,5.694259717584411185e+00
8.888915321823831484e-02,2.716524533267961061e-02,5.663758309458906126e+00
9.375547314760523943e-02,4.000281335094245383e-02,5.694753290200566198e+00
9.085708743733363069e-02,6.976987892452764239e-02,5.732990356256890685e+00
7.882274808402638111e-02,9.538699699309437230e-02,5.729500123740952411e+00
9.462849594247248197e-02,4.993083346692963470e-02,5.698324170728388260e+00
1.033125017524405415e-01,7.053465352087591456e-02,5.775550794934471988e+00
7.160983096972231565e-02,5.515751488914232697e-02,5.727123270365112262e+00
1.158427731283118711e-01,6.398775041913561112e-02,5.705789193128915748e+00
5.925788473794052491e-02,5.321445610749706012e-02,5.778064913716080220e+00
8.856247074523966589e-02,1.029149289909277870e-01,5.719852023585168865e+00
3.474615698539593178e-02,4.114008990390860543e-02,5.688682091148903552e+00
6.974642856068138941e-02,4.793478146372973786e-02,5.732744618108672974e+00
1.187266440204242934e-01,3.199507229836316691e-02,5.772979117855100206e+00
1.202844951523310973e-01,-2.063317426432738355e-02,5.723902955869885290e+00
1.279180069952497991e-03,3.282962666762798826e-02,5.726446066385720179e+00
4.732864013176752566e-02,1.045004200410268175e-01,5.732877511145703764e+00
1.618238560710649754e-02,6.014436639207190044e-02,5.812524535821594895e+00
7.649368141627388429e-02,6.663561897487089991e-02,5.722500472115132020e+00
5.548209287374184645e-02,4.121663817369144306e-02,5.778020513319435558e+00
6.129531716416256742e-02,1.282878651743144804e-01,5.735521626595896372e+00
9.072061052415125726e-02,-1.272756993899280473e-02,5.720993493904060756e+00
9.779299842949283617e-02,5.495810797865367803e-02,5.717552855256619715e+00
4.667312445882079719e-02,7.678572549604019415e-02,5.650833077498976564e+00
3.740991103947143709e-02,1.202693689237439023e-01,5.730798603232607924e+00
5.261606254487499745e-02,-9.925138683951411148e-03,5.732582428251252082e+00
9.164258770481817362e-02,7.095002714242946984e-02,5.714010726456530520e+00
1.266444470627630936e-01,3.619766729946868877e-02,5.696712025070444163e+00
8.194465727858531168e-02,1.167350893745848356e-01,5.673013845411972511e+00
9.542987264530247704e-02,-1.755096084579270063e-02,5.750752185308639852e+00
8.619978883228938960e-02,6.284546087756980037e-02,5.762178104284378932e+00
1.345693109619507111e-01,6.921230365566818921e-02,5.686473630099384557e+00
2.661981664717317370e-02,3.336694299181599405e-02,5.707216979938518620e+00
3.869653497125195851e-02,1.016455714907735369e-01,5.770693637451722147e+00
1.206104026890165576e-01,4.376550070729082892e-02,5.717496353354457383e+00
9.785772086081954979e-02,1.341056419217940285e-03,5.764279909947844338e+00
8.501013964045921190e-02,9.114389984729133476e-02,5.717239422036543672e+00
7.906355635229271595e-02,9.321993467934426569e-02,5.754147234174920911e+00
4.435418216249696621e-02,5.702821234650529841e-02,5.738434989262527708e+00
-1.091092708692468355e-02,-7.194087458810391640e-03,5.719242546953029027e+00
6.584084931652242623e-02,1.019951362611054846e-01,5.688967211551047676e+00
9.008846380639418117e-02,9.615648996375824806e-03,5.753906927255250103e+00
3.684908472850264433e-02,4.342032409567999490e-02,5.733715494040003691e+00
2.939765008611935210e-02,7.701245495652117579e-02,5.674303506662871754e+00
1.092725724965949996e-01,6.342900257058596558e-02,5.787640216784788016e+00
4.894889783471190886e-02,3.469821092395519030e-02,5.771078233875512886e+00
5.748350651750281509e-02,6.506038902764935128e-02,5.783625326890232898e+00
5.963437450547335456e-02,1.186821238213360552e-01,5.731680004995433286e+00
1.067333999228441271e-01,5.784867627182024158e-02,5.745083069489151484e+00
3.424535885412895164e-02,7.799160744962770064e-02,5.728474155241134902e+00
3.456308128284195369e-02,1.109459798191742008e-02,5.803035099099085770e+00
9.207822645943722351e-02,1.901912996823910268e-02,5.666848277771274311e+00
5.817208132037094553e-02,5.790620913121702351e-02,5.740947485269707329e+00
1.044001259262249959e-01,5.083826846325113086e-02,5.680248000178043988e+00
2.913530722343757318e-02,2.698734492020809020e-02,5.744160195374121258e+00
6.190467588616594546e-02,4.796471166613652803e-02,5.736677561227788935e+00
3.745584104449453666e-02,1.354961451524961009e-02,5.694462425081979973e+00
5.615779049120242505e-02,5.318066654894650774e-02,5.694766833410125351e+00
7.474748354730513522e-02,2.408651148944616904e-02,5.730148258401920103e+00
1.769322104280971614e-02,5.378348474591357342e-02,5.710027062571358059e+00
9.021366405134778610e-02,7.598605382207875014e-02,5.750167133156048216e+00
6.706640089783569292e-02,-4.102420903718993761e-02,5.705443814256446977e+00
4.479055263505272305e-02,1.008201370294828508e-01,5.733325349126695336e+00
4.808610138406148315e-02,1.043752278910712733e-01,5.746755801497672955e+00
3.429323743622692683e-02,7.207026751495189398e-02,5.766691094571881671e+00
9.901040799407810622e-02,8.127192618844485128e-02,5.680279235677192062e+00
4.343116032011639510e-02,6.524612407809590731e-02,5.807628124600101138e+00
5.137446964331601057e-02,7.489645978175853147e-02,5.742560567672594374e+00
9.448282817955212798e-02,8.621713473712577791e-02,5.781918749725796225e+00
3.683859536530424694e-02,4.673630795463012272e-02,5.749683145483143853e+00
2.704158035526734241e-02,4.237827066635296153e-02,5.741623832633396596e+00
8.494378384291954853e-02,2.942358420459714047e-02,5.687489788190700502e+00
8.935348995803704675e-02,1.490048964355141642e-02,5.752724614027110661e+00
7.349116918451596703e-02,2.426337518870995413e-02,5.748003761336249795e+00
1.070675891286180792e-01,7.141998917646592837e-02,5.707697531560348203e+00
7.399851540074382783e-02,1.092507875953176999e-01,5.691531228365646733e+00
1.034382608174237994e-01,5.160555289636033216e-02,5.765874915760269559e+00
7.883501820654835457e-02,3.620517795892366081e-02,5.688565394593373625e+00
6.827826849459638081e-02,1.034441758831174639e-02,5.698030177521991924e+00
1.053045718705538369e-01,-2.371860176398314299e-02,5.741933402353132543e+00
1.153653627285923244e-01,-1.673176660332158054e-03,5.724418557005729546e+00
2.544114736072485353e-02,6.114899242821775910e-02,5.699000737370073288e+00
9.104830269560680589e-02,1.550598924885853228e-02,5.687252353397149740e+00
1.119951525253541913e-01,2.185396975974877518e-02,5.711309389040114759e+00
6.759667266764508853e-02,1.397891438912280127e-01,5.721519595887788689e+00
2.658526087086185083e-02,6.869520709412216264e-02,5.728522178665673259e+00
8.128593792615099178e-02,3.828138521545383643e-02,5.758604275974801290e+00
-2.662828436623557084e-03,3.587798019231121932e-02,5.719661414749546147e+00
1.033354669859599395e-01,7.346015485840476367e-02,5.719114311495040681e+00
1.060468837815497639e-01,8.664885893020353447e-02,5.729951338884952783e+00
6.623773082302970849e-02,1.147717456739881375e-01,5.734813293257014166e+00
8.852243701525600028e-02,9.195911835003510448e-02,5.723606260301052018e+00
7.783372609301716927e-02,4.741383405090306841e-02,5.766165369934410201e+00
1.010537293778752538e-01,9.774584830473313779e-02,5.751200137331369255e+00
7.132238647861562086e-02,3.489143087757597128e-02,5.735626401498074678e+00
6.176925997118760253e-02,5.127669541543537768e-02,5.639354576159361088e+00
5.818635603123212263e-02,4.602911540217222153e-02,5.774765741635558669e+00
5.184435483416888896e-02,4.073066346409782990e-02,5.698786382048435684e+00
1.528213012203568852e-02,5.412638143663334178e-02,5.718843079024458653e+00
8.229904151726719075e-02,9.879697123698304162e-02,5.719819291623722712e+00
9.304123988535015211e-02,4.894160932988989021e-02,5.722071325993923097e+00
8.612971759384709103e-02,3.114160495811936838e-02,5.723519200625633907e+00
8.000055665041097552e-02,1.715596974835484345e-02,5.780170207572489005e+00
3.938727639879394810e-02,-1.441871611460296063e-02,5.746022263772433192e+00
1.492334567402171519e-01,7.321578467820019642e-02,5.724907236338951044e+00
7.949097714047530239e-02,7.815740082115410492e-02,5.753154218487612326e+00
2.645011481440675410e-02,6.672108603589660403e-02,5.731039745736209667e+00
9.576175184448161570e-02,1.609965725923755489e-02,5.746074688918216822e+00
1.211146189197669781e-01,7.746906808582854076e-02,5.726214156259098687e+00
-5.318228790082400043e-03,9.926274431595442926e-02,5.723377851437148500e+00
7.094780385646327903e-02,8.126477563774532620e-02,5.794269834071028136e+00
9.066719699212824612e-02,3.776865413375603969e-02,5.764790298947541025e+00
5.799122259841631849e-02,1.229002399424162645e-01,5.771301101338100814e+00
4.295658443198974163e-02,4.577538002309914505e-02,5.708449707214908742e+00
1.162723979088616799e-01,1.102181661284348524e-01,5.752486399646771886e+00
7.894275616873015766e-02,1.114978799122228331e-01,5.760139370301419426e+00
8.847791901468282649e-02,1.850500807483198076e-02,5.782499570283820667e+00
1.007787316552299223e-01,9.555859314481901512e-02,5.712135950419410690e+00
-1.669434695480808556e-02,4.609764148350905394e-02,5.726951938113430174e+00
1.135491066755757728e-01,2.518098305591275066e-02,5.697960343643715397e+00
4.409188140666883693e-02,-2.195238670982327823e-03,5.745234027043039760e+00
8.423552402008528672e-02,8.633545533918589310e-02,5.760817941405091958e+00
3.807347328355869392e-02,9.737279039461886609e-02,5.726628527797598345e+00
6.593498733101403608e-02,7.804397880508347207e-02,5.723170276770193077e+00
-3.526360943152565680e-03,2.818628047740241380e-02,5.778207918756129047e+00
3.267464809786265606e-02,3.264065554728161345e-02,5.733943713542207554e+00
6.654640764985497725e-02,5.457060661726775147e-02,5.733424447759250420e+00
2.010943430403801246e-02,2.205454767217769271e-02,5.723068005180749651e+00
1.097648699148642687e-01,5.177806166119807568e-02,5.717765738000705866e+00
8.455910495385489389e-02,4.738079544138816546e-02,5.724736737298717237e+00
9.941966683550547412e-02,4.661403650579722807e-02,5.722664939339490608e+00
1.028398512020601945e-02,2.082801553871298575e-02,5.745923505618757865e+00
3.704355939889892452e-02,4.607449478495452902e-04,5.715703822735537898e+00
9.138164536018386630e-02,9.040454706045744637e-02,5.694630922425914399e+00
7.952745988420223400e-02,-1.317353522258305626e-02,5.716324133204324198e+00
4.496077288328959899e-03,3.826167711140178451e-02,5.687300557062287432e+00
2.361189636882724333e-02,3.600011167588643146e-02,5.807583055111610548e+00
3.525865190989875553e-02,4.800472236917378556e-05,5.633825414698080181e+00
9.632484092728915703e-02,1.622333170522893830e-02,5.809999815912095578e+00
3.699000796023105275e-02,1.156456736643232674e-01,5.676473807321523957e+00
7.246823694487875001e-02,1.830491857203046802e-02,5.746526580983345234e+00
1.435338693427072321e-01,6.151038553980633233e-02,5.693822785907716622e+00
4.421640611217117489e-02,3.696886852220109682e-02,5.706753068572693266e+00
2.596621231929313253e-02,5.473847622359792608e-02,5.715753812998515038e+00
6.119394623958416407e-02,7.173815986717989313e-02,5.678322133109359626e+00
1.531415941628045396e-01,6.064349368948895175e-02,5.773190816982512352e+00
1.397209196820499953e-02,2.408257961791050381e-02,5.718609237649313393e+00
3.270303855410858912e-02,9.328442843126169559e-02,5.699691348354694043e+00
8.484745474151136890e-02,6.814028687336663725e-02,5.722845300150331660e+00
3.548675660323850206e-02,1.065614897926069893e-01,5.657379166107681101e+00
1.102612879025621634e-01,3.443299893283243568e-02,5.684210718496355952e+00
6.226211105748569868e-02,3.744257533752896883e-02,5.673170534784654606e+00
2.204817178706967862e-02,4.993925168546490406e-02,5.692869445851505894e+00
1.937334783354955139e-02,3.955767809411116220e-02,5.689501513859997139e+00
9.133588167325282225e-02,1.160028954683426372e-01,5.712709283106684133e+00
3.825901541541157358e-02,8.427619700449177909e-02,5.685252328635471031e+00
7.983424064416851096e-02,1.039017765570680180e-01,5.654586284414563124e+00
6.311801376478304304e-02,8.507454090504674993e-02,5.719405910969466156e+00
6.012254813189877450e-02,8.910885963572542923e-02,5.725941640558604107e+00
8.619813330940336027e-02,4.919638419539797830e-02,5.774883600896900226e+00
6.884013919062909048e-02,1.064031086313065450e-01,5.744195500248982178e+00
5.771906533904008069e-02,1.543715417617641181e-02,5.719227226467721970e+00
5.294504597771673010e-02,5.187028641459993927e-02,5.682241566287487444e+00
1.450607201057717011e-01,2.082690071496183168e-02,5.740802781526300080e+00
8.270227973288168943e-02,6.110079701603917529e-02,5.665826418665194097e+00
2.156428734863015395e-02,8.708367205061598448e-02,5.710973385628318688e+00
6.576017605421514978e-02,9.066966310948924856e-02,5.786008561733429367e+00
-1.102839537313680777e-02,8.821122768270933667e-02,5.711822797051745226e+00
6.240866075352879960e-02,5.916361061771086005e-02,5.716286325129672719e+00
6.367317628560453802e-02,1.799754181605340425e-02,5.718348133839926462e+00
1.391212067973330614e-02,4.673480038097560518e-02,5.749136081339695004e+00
4.740571749238960825e-02,-6.927439149745942722e-03,5.721362730113708217e+00
1.243278378654074784e-01,9.238122147344642043e-02,5.719624695362508504e+00
8.891557573636631184e-02,3.973218884252176925e-02,5.758084929031623389e+00
