ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.258626596234576311e+01,-8.549327755427064801e+01,1.963683633491586420e+02
3.258626605860801106e+01,-8.549327690108259503e+01,1.963675710378340682e+02
3.258626615618782552e+01,-8.549327624708601547e+01,1.963667767056232378e+02
3.258626625508848917e+01,-8.549327559228458995e+01,1.963659803501265060e+02
3.258626635531329896e+01,-8.549327493668197064e+01,1.963651819689441425e+02
3.258626645686554468e+01,-8.549327428028186660e+01,1.963643815596765023e+02
3.258626655974849484e+01,-8.549327362308798683e+01,1.963635791199238270e+02
3.258626666396542504e+01,-8.549327296510401197e+01,1.963627746472864999e+02
3.258626676951959666e+01,-8.549327230633367947e+01,1.963619681393647909e+02
3.258626687641426400e+01,-8.549327164678074098e+01,1.963611595937590266e+02
3.258626698465267424e+01,-8.549327098644890555e+01,1.963603490080695053e+02
3.258626709423806034e+01,-8.549327032534198167e+01,1.963595363798965820e+02
3.258626720517366238e+01,-8.549326966346373524e+01,1.963587217068405266e+02
3.258626731746271332e+01,-8.549326900081793212e+01,1.963579049865016657e+02
3.258626743110841772e+01,-8.549326833740839504e+01,1.963570862164803543e+02
3.258626754611398724e+01,-8.549326767323891829e+01,1.963562653943768623e+02
3.258626766248262641e+01,-8.549326700831333881e+01,1.963554425177915164e+02
3.258626778021753978e+01,-8.549326634263549352e+01,1.963546175843246431e+02
3.258626789932188927e+01,-8.549326567620923356e+01,1.963537905915765691e+02
3.258626801979888654e+01,-8.549326500903842430e+01,1.963529615371475927e+02
3.258626814165167929e+01,-8.549326434112693107e+01,1.963521304186380405e+02
3.258626826488344363e+01,-8.549326367247864766e+01,1.963512972336482676e+02
3.258626838949732729e+01,-8.549326300309748206e+01,1.963504619797785438e+02
3.258626851549648507e+01,-8.549326233298734223e+01,1.963496246546292241e+02
3.258626864288405756e+01,-8.549326166215215039e+01,1.963487852558006352e+02
3.258626877166317826e+01,-8.549326099059584294e+01,1.963479437808930754e+02
3.258626890183696645e+01,-8.549326031832237049e+01,1.963471002275068713e+02
3.258626903340854142e+01,-8.549325964533571209e+01,1.963462545932423780e+02
3.258626916638101534e+01,-8.549325897163981836e+01,1.963454068756998936e+02
3.258626930075748618e+01,-8.549325829723868253e+01,1.963445570724797733e+02
3.258626943654104480e+01,-8.549325762213631208e+01,1.963437051811823153e+02
3.258626957373478916e+01,-8.549325694633670025e+01,1.963428511994078463e+02
3.258626971234178171e+01,-8.549325626984391135e+01,1.963419951247566928e+02
3.258626985236509199e+01,-8.549325559266193864e+01,1.963411369548292384e+02
3.258626999380779665e+01,-8.549325491479483219e+01,1.963402766872257246e+02
3.258627013667292260e+01,-8.549325423624668474e+01,1.963394143195465631e+02
3.258627028096353939e+01,-8.549325355702153217e+01,1.963385498493920238e+02
3.258627042668266682e+01,-8.549325287712348143e+01,1.963376832743624902e+02
3.258627057383333891e+01,-8.549325219655662522e+01,1.963368145920582606e+02
3.258627072241857547e+01,-8.549325151532507050e+01,1.963359438000796899e+02
3.258627087244138210e+01,-8.549325083343293841e+01,1.963350708960270765e+02
3.258627102390477148e+01,-8.549325015088435009e+01,1.963341958775008038e+02
3.258627117681173502e+01,-8.549324946768346933e+01,1.963333187421011417e+02
3.258627133116524988e+01,-8.549324878383443149e+01,1.963324394874285019e+02
3.258627148696831455e+01,-8.549324809934142877e+01,1.963315581110831829e+02
3.258627164422387068e+01,-8.549324741420861073e+01,1.963306746106655112e+02
3.258627180293490255e+01,-8.549324672844019801e+01,1.963297889837758419e+02
3.258627196310435181e+01,-8.549324604204039701e+01,1.963289012280145016e+02
3.258627212473516721e+01,-8.549324535501339994e+01,1.963280113409818455e+02
3.258627228783027618e+01,-8.549324466736342742e+01,1.963271193202782285e+02
3.258627245239261327e+01,-8.549324397909475692e+01,1.963262251635039490e+02
3.258627261842509171e+01,-8.549324329021162328e+01,1.963253288682593620e+02
3.258627278593062471e+01,-8.549324260071826131e+01,1.963244304321448226e+02
3.258627295491211839e+01,-8.549324191061899114e+01,1.963235298527606858e+02
3.258627312537245047e+01,-8.549324121991807601e+01,1.963226271277072499e+02
3.258627329731450573e+01,-8.549324052861980761e+01,1.963217222545848983e+02
3.258627347074117608e+01,-8.549323983672850602e+01,1.963208152309939578e+02
3.258627364565531082e+01,-8.549323914424849136e+01,1.963199060545347834e+02
3.258627382205977341e+01,-8.549323845118409793e+01,1.963189947228077301e+02
3.258627399995740603e+01,-8.549323775753967425e+01,1.963180812334131247e+02
3.258627417935105086e+01,-8.549323706331955464e+01,1.963171655839513221e+02
3.258627436024354296e+01,-8.549323636852813024e+01,1.963162477720226491e+02
3.258627454263769607e+01,-8.549323567316977801e+01,1.963153277952275175e+02
3.258627472653633106e+01,-8.549323497724887488e+01,1.963144056511662257e+02
3.258627491194224746e+01,-8.549323428076982623e+01,1.963134813374391285e+02
3.258627509885823770e+01,-8.549323358373705162e+01,1.963125548516465813e+02
3.258627528728708711e+01,-8.549323288615498484e+01,1.963116261913889389e+02
3.258627547723157392e+01,-8.549323218802803126e+01,1.963106953542665565e+02
3.258627566869446213e+01,-8.549323148936068151e+01,1.963097623378797891e+02
3.258627586167850865e+01,-8.549323079015735516e+01,1.963088271398289919e+02
3.258627605618647038e+01,-8.549323009042254284e+01,1.963078897577145199e+02
3.258627625222107582e+01,-8.549322939016072098e+01,1.963069501891366997e+02
3.258627644978506765e+01,-8.549322868937639441e+01,1.963060084316959149e+02
3.258627664888115305e+01,-8.549322798807402535e+01,1.963050644829925488e+02
3.258627684951205339e+01,-8.549322728625818968e+01,1.963041183406268999e+02
3.258627705168047584e+01,-8.549322658393337804e+01,1.963031700021993800e+02
3.258627725538909914e+01,-8.549322588110412369e+01,1.963022194653102872e+02
3.258627746064061625e+01,-8.549322517777498831e+01,1.963012667275600620e+02
3.258627766743770593e+01,-8.549322447395051938e+01,1.963003117865489742e+02
3.258627787578301849e+01,-8.549322376963530701e+01,1.962993546398774640e+02
3.258627808567922557e+01,-8.549322306483391287e+01,1.962983952851458582e+02
3.258627829712895618e+01,-8.549322235955094129e+01,1.962974337199545118e+02
3.258627851013486065e+01,-8.549322165379098237e+01,1.962964699419038084e+02
3.258627872469956799e+01,-8.549322094755866885e+01,1.962955039485940745e+02
3.258627894082567877e+01,-8.549322024085861926e+01,1.962945357376257220e+02
3.258627915851582202e+01,-8.549321953369546634e+01,1.962935653065991062e+02
3.258627937777257699e+01,-8.549321882607387124e+01,1.962925926531145819e+02
3.258627959859855139e+01,-8.549321811799846671e+01,1.962916177747725044e+02
3.258627982099630316e+01,-8.549321740947394233e+01,1.962906406691732570e+02
3.258628004496841868e+01,-8.549321670050497346e+01,1.962896613339171950e+02
3.258628027051744880e+01,-8.549321599109624970e+01,1.962886797666047016e+02
3.258628049764594437e+01,-8.549321528125247482e+01,1.962876959648361606e+02
3.258628072635645623e+01,-8.549321457097835264e+01,1.962867099262118984e+02
3.258628095665149260e+01,-8.549321386027860115e+01,1.962857216483323270e+02
3.258628118853359013e+01,-8.549321314915796677e+01,1.962847311287978016e+02
3.258628142200526412e+01,-8.549321243762119593e+01,1.962837383652087055e+02
3.258628165706899438e+01,-8.549321172567303506e+01,1.962827433551653940e+02
3.258628189372729622e+01,-8.549321101331825901e+01,1.962817460962682503e+02
3.258628213198262813e+01,-8.549321030056162840e+01,1.962807465861176581e+02
3.258628237183747700e+01,-8.549320958740793230e+01,1.962797448223139725e+02
3.258628261329430131e+01,-8.549320887386197398e+01,1.962787408024575768e+02
3.258628285635553823e+01,-8.549320815992855671e+01,1.962777345241488547e+02
3.258628310102365333e+01,-8.549320744561249796e+01,1.962767259849881896e+02
3.258628334730105536e+01,-8.549320673091862943e+01,1.962757151825759365e+02
3.258628359519017437e+01,-8.549320601585179702e+01,1.962747021145125075e+02
3.258628384469341910e+01,-8.549320530041683242e+01,1.962736867783982575e+02
3.258628409581319829e+01,-8.549320458461859573e+01,1.962726691718335701e+02
3.258628434855188516e+01,-8.549320386846196129e+01,1.962716492924188287e+02
3.258628460291187423e+01,-8.549320315195181763e+01,1.962706271377544169e+02
3.258628485889553161e+01,-8.549320243509303907e+01,1.962696027054407466e+02
3.258628511650521631e+01,-8.549320171789052836e+01,1.962685759930781444e+02
3.258628537574326600e+01,-8.549320100034921666e+01,1.962675469982670222e+02
3.258628563661204680e+01,-8.549320028247399250e+01,1.962665157186077636e+02
3.258628589911386797e+01,-8.549319956426978706e+01,1.962654821517007520e+02
3.258628616325104588e+01,-8.549319884574157413e+01,1.962644462951463993e+02
3.258628642902589689e+01,-8.549319812689428488e+01,1.962634081465450606e+02
3.258628669644072318e+01,-8.549319740773286469e+01,1.962623677034971479e+02
3.258628696549779846e+01,-8.549319668826231577e+01,1.962613249636030162e+02
3.258628723619940359e+01,-8.549319596848758351e+01,1.962602799244630774e+02
3.258628750854781231e+01,-8.549319524841368434e+01,1.962592325836777150e+02
3.258628778254526992e+01,-8.549319452804560626e+01,1.962581829388473409e+02
3.258628805819403595e+01,-8.549319380738836571e+01,1.962571309875723102e+02
3.258628833549633441e+01,-8.549319308644697912e+01,1.962560767274530633e+02
3.258628861445438929e+01,-8.549319236522647714e+01,1.962550201560899268e+02
3.258628889507041748e+01,-8.549319164373190461e+01,1.962539612710833694e+02
3.258628917734662167e+01,-8.549319092196829217e+01,1.962529000700337178e+02
3.258628946128519033e+01,-8.549319019994071311e+01,1.962518365505414124e+02
3.258628974688831192e+01,-8.549318947765424070e+01,1.962507707102068366e+02
3.258629003415814651e+01,-8.549318875511394822e+01,1.962497025466303739e+02
3.258629032309686835e+01,-8.549318803232490893e+01,1.962486320574124647e+02
3.258629061370661617e+01,-8.549318730929223875e+01,1.962475592401534357e+02
3.258629090598953582e+01,-8.549318658602103937e+01,1.962464840924537555e+02
3.258629119994774470e+01,-8.549318586251642671e+01,1.962454066119137792e+02
3.258629149558337446e+01,-8.549318513878354509e+01,1.962443267961339473e+02
3.258629179289851407e+01,-8.549318441482749620e+01,1.962432446427146147e+02
3.258629209189528098e+01,-8.549318369065343859e+01,1.962421601492561933e+02
3.258629239257573573e+01,-8.549318296626653080e+01,1.962410733133591236e+02
3.258629269494196734e+01,-8.549318224167194558e+01,1.962399841326237606e+02
3.258629299899603637e+01,-8.549318151687484146e+01,1.962388926046505446e+02
3.258629330473998209e+01,-8.549318079188040542e+01,1.962377987270398876e+02
3.258629361217586506e+01,-8.549318006669382441e+01,1.962367024973921446e+02
3.258629392130569613e+01,-8.549317934132029961e+01,1.962356039133077559e+02
3.258629423213150744e+01,-8.549317861576504640e+01,1.962345029723871335e+02
3.258629454465530273e+01,-8.549317789003328016e+01,1.962333996722306892e+02
3.258629485887907862e+01,-8.549317716413024471e+01,1.962322940104388067e+02
3.258629517480481752e+01,-8.549317643806115541e+01,1.962311859846118978e+02
3.258629549243448764e+01,-8.549317571183127029e+01,1.962300755923504028e+02
3.258629581177006429e+01,-8.549317498544586158e+01,1.962289628312547052e+02
3.258629613281349435e+01,-8.549317425891015887e+01,1.962278476989252454e+02
3.258629645556671761e+01,-8.549317353222944860e+01,1.962267301929623784e+02
3.258629678003166674e+01,-8.549317280540901720e+01,1.962256103109665730e+02
3.258629710621026021e+01,-8.549317207845416533e+01,1.962244880505382412e+02
3.258629743410438806e+01,-8.549317135137019363e+01,1.962233634092777663e+02
3.258629776371596876e+01,-8.549317062416240276e+01,1.962222363847855888e+02
3.258629809504687813e+01,-8.549316989683609336e+01,1.962211069746620922e+02
3.258629842809898491e+01,-8.549316916939662292e+01,1.962199751765077451e+02
3.258629876287415783e+01,-8.549316844184930630e+01,1.962188409879229312e+02
3.258629909937423719e+01,-8.549316771419951522e+01,1.962177044065080622e+02
3.258629943760107039e+01,-8.549316698645256452e+01,1.962165654298635786e+02
3.258629977755648355e+01,-8.549316625861384011e+01,1.962154240555898923e+02
3.258630011924228853e+01,-8.549316553068871372e+01,1.962142802812874436e+02
3.258630046266028302e+01,-8.549316480268255702e+01,1.962131341045566160e+02
3.258630080781227889e+01,-8.549316407460077016e+01,1.962119855229978498e+02
3.258630115470005251e+01,-8.549316334644872484e+01,1.962108345342115854e+02
3.258630150332535180e+01,-8.549316261823183538e+01,1.962096811357982062e+02
3.258630185368996734e+01,-8.549316188995554455e+01,1.962085253253581811e+02
3.258630220579561865e+01,-8.549316116162522405e+01,1.962073671004919220e+02
3.258630255964406075e+01,-8.549316043324634506e+01,1.962062064587998407e+02
3.258630291523699896e+01,-8.549315970482432192e+01,1.962050433978823776e+02
3.258630327257615988e+01,-8.549315897636461159e+01,1.962038779153399446e+02
3.258630363166323463e+01,-8.549315824787267104e+01,1.962027100087729821e+02
3.258630399249990717e+01,-8.549315751935394303e+01,1.962015396757819303e+02
3.258630435508787571e+01,-8.549315679081392716e+01,1.962003669139672297e+02
3.258630471942877449e+01,-8.549315606225809461e+01,1.961991917209292637e+02
3.258630508552428751e+01,-8.549315533369193076e+01,1.961980140942685011e+02
3.258630545337603479e+01,-8.549315460512092102e+01,1.961968340315853538e+02
3.258630582298564349e+01,-8.549315387655059340e+01,1.961956515304802622e+02
3.258630619435475495e+01,-8.549315314798643328e+01,1.961944665885536949e+02
3.258630656722450425e+01,-8.549315241924777808e+01,1.961932794430095726e+02
3.258630694067393563e+01,-8.549315168967855527e+01,1.961920909408798082e+02
3.258630731422659466e+01,-8.549315095893864225e+01,1.961909015209022300e+02
3.258630768771488562e+01,-8.549315022690900889e+01,1.961897113375484878e+02
3.258630806107905897e+01,-8.549314949354794635e+01,1.961885204460486989e+02
3.258630843429697421e+01,-8.549314875884064691e+01,1.961873288669860926e+02
3.258630880735965718e+01,-8.549314802278171044e+01,1.961861366088483010e+02
3.258630918026272383e+01,-8.549314728536901953e+01,1.961849436759001719e+02
3.258630955300338883e+01,-8.549314654660162205e+01,1.961837500709323763e+02
3.258630992557942108e+01,-8.549314580647896378e+01,1.961825557962207824e+02
3.258631029798880974e+01,-8.549314506500060418e+01,1.961813608538617189e+02
3.258631067022959371e+01,-8.549314432216618798e+01,1.961801652458887304e+02
3.258631104229981190e+01,-8.549314357797534569e+01,1.961789689743134204e+02
3.258631141419756005e+01,-8.549314283242773627e+01,1.961777720411398604e+02
3.258631178592091260e+01,-8.549314208552303285e+01,1.961765744483693084e+02
3.258631215746792265e+01,-8.549314133726090859e+01,1.961753761980022261e+02
3.258631252883667884e+01,-8.549314058764100821e+01,1.961741772920386779e+02
3.258631290002524850e+01,-8.549313983666303329e+01,1.961729777324786141e+02
3.258631327103169895e+01,-8.549313908432664277e+01,1.961717775213219568e+02
3.258631364185411172e+01,-8.549313833063150980e+01,1.961705766605686279e+02
3.258631401249053994e+01,-8.549313757557735016e+01,1.961693751522185494e+02
3.258631438293907223e+01,-8.549313681916380858e+01,1.961681729982716149e+02
3.258631475319776172e+01,-8.549313606139061505e+01,1.961669702007277465e+02
3.258631512326468282e+01,-8.549313530225742852e+01,1.961657667615868093e+02
3.258631549313790288e+01,-8.549313454176396476e+01,1.961645626828487252e+02
3.258631586281548209e+01,-8.549313377990991114e+01,1.961633579665134164e+02
3.258631623229550200e+01,-8.549313301669499765e+01,1.961621526145807763e+02
3.258631660157600862e+01,-8.549313225211888323e+01,1.961609466290507271e+02
3.258631697065508348e+01,-8.549313148618131208e+01,1.961597400119231907e+02
3.258631733953077969e+01,-8.549313071888198579e+01,1.961585327651980037e+02
3.258631770820115747e+01,-8.549312995022062012e+01,1.961573248908751737e+02
3.258631807666428415e+01,-8.549312918019693086e+01,1.961561163909545087e+02
3.258631844491822704e+01,-8.549312840881063380e+01,1.961549072674360161e+02
3.258631881296103927e+01,-8.549312763606148735e+01,1.961536975223195327e+02
3.258631918079078105e+01,-8.549312686194917887e+01,1.961524871576049804e+02
3.258631954840551259e+01,-8.549312608647345257e+01,1.961512761752923097e+02
3.258631991580330123e+01,-8.549312530963405266e+01,1.961500645773813858e+02
3.258632028298218586e+01,-8.549312453143069490e+01,1.961488523658721306e+02
3.258632064994024802e+01,-8.549312375186315194e+01,1.961476395427644661e+02
3.258632101667553371e+01,-8.549312297093113955e+01,1.961464261100583144e+02
3.258632138318608895e+01,-8.549312218863443036e+01,1.961452120697535406e+02
3.258632174946998816e+01,-8.549312140497275436e+01,1.961439974238501236e+02
3.258632211552526314e+01,-8.549312061994586998e+01,1.961427821743479285e+02
3.258632248134999543e+01,-8.549311983355353561e+01,1.961415663232468773e+02
3.258632284694222392e+01,-8.549311904579550969e+01,1.961403498725468921e+02
3.258632321230000173e+01,-8.549311825667156484e+01,1.961391328242478949e+02
3.258632357742138197e+01,-8.549311746618145946e+01,1.961379151803497507e+02
3.258632394230441776e+01,-8.549311667432498041e+01,1.961366969428524385e+02
3.258632430694715509e+01,-8.549311588110187188e+01,1.961354781137558234e+02
3.258632467134765420e+01,-8.549311508651193492e+01,1.961342586950598559e+02
3.258632503550396109e+01,-8.549311429055492795e+01,1.961330386887644295e+02
3.258632539941412176e+01,-8.549311349323065201e+01,1.961318180968694946e+02
3.258632576307618223e+01,-8.549311269453889395e+01,1.961305969213749165e+02
3.258632612648820981e+01,-8.549311189447942638e+01,1.961293751642806171e+02
3.258632648964822920e+01,-8.549311109305206458e+01,1.961281528275865469e+02
3.258632685255429351e+01,-8.549311029025658115e+01,1.961269299132926278e+02
3.258632721520445585e+01,-8.549310948609279137e+01,1.961257064233987251e+02
3.258632757759675513e+01,-8.549310868056048207e+01,1.961244823599048175e+02
3.258632793972923736e+01,-8.549310787365948272e+01,1.961232577248107702e+02
3.258632830159994853e+01,-8.549310706538959437e+01,1.961220325201165338e+02
3.258632866320694177e+01,-8.549310625575060385e+01,1.961208067478220300e+02
3.258632902454824176e+01,-8.549310544474235485e+01,1.961195804099271527e+02
3.258632938562190162e+01,-8.549310463236467683e+01,1.961183535084318237e+02
3.258632974642596736e+01,-8.549310381861735664e+01,1.961171260453359935e+02
3.258633010695847076e+01,-8.549310300350023795e+01,1.961158980226395556e+02
3.258633046721746496e+01,-8.549310218701313602e+01,1.961146694423424606e+02
3.258633082720097462e+01,-8.549310136915589453e+01,1.961134403064445735e+02
3.258633118690705999e+01,-8.549310054992837138e+01,1.961122106169458732e+02
3.258633154633373863e+01,-8.549309972933036761e+01,1.961109803758462533e+02
3.258633190547907077e+01,-8.549309890736172690e+01,1.961097495851456358e+02
3.258633226434108110e+01,-8.549309808402232136e+01,1.961085182468439427e+02
3.258633262291780852e+01,-8.549309725931198045e+01,1.961072863629410961e+02
3.258633298120729194e+01,-8.549309643323056207e+01,1.961060539354370462e+02
3.258633333920757025e+01,-8.549309560577790990e+01,1.961048209663316868e+02
3.258633369691667525e+01,-8.549309477695389603e+01,1.961035874576249398e+02
3.258633405433264585e+01,-8.549309394675837837e+01,1.961023534113167273e+02
3.258633441145351384e+01,-8.549309311519120058e+01,1.961011188294069996e+02
3.258633476827731812e+01,-8.549309228225226320e+01,1.960998837138956787e+02
3.258633512480209049e+01,-8.549309144794140991e+01,1.960986480667826584e+02
3.258633548102586985e+01,-8.549309061225854123e+01,1.960974118900678889e+02
3.258633583694668090e+01,-8.549308977520350084e+01,1.960961751857512922e+02
3.258633619256256253e+01,-8.549308893677620347e+01,1.960949379558327905e+02
3.258633654787153944e+01,-8.549308809697652123e+01,1.960937002023123057e+02
3.258633690287165052e+01,-8.549308725580432622e+01,1.960924619271897598e+02
3.258633725756092048e+01,-8.549308641325951896e+01,1.960912231324651032e+02
3.258633761193738820e+01,-8.549308556934201420e+01,1.960899838201382579e+02
3.258633796599907839e+01,-8.549308472405166981e+01,1.960887439922091176e+02
3.258633831974401573e+01,-8.549308387738842896e+01,1.960875036506776610e+02
3.258633867317023913e+01,-8.549308302935216375e+01,1.960862627975437817e+02
3.258633902627577328e+01,-8.549308217994278891e+01,1.960850214348074019e+02
3.258633937905864286e+01,-8.549308132916021918e+01,1.960837795644685002e+02
3.258633973151687968e+01,-8.549308047700436930e+01,1.960825371885269419e+02
3.258634008364851553e+01,-8.549307962347513978e+01,1.960812943089827058e+02
3.258634043545156089e+01,-8.549307876857247379e+01,1.960800509278356856e+02
3.258634078692405467e+01,-8.549307791229628606e+01,1.960788070470858599e+02
3.258634113806402866e+01,-8.549307705464650553e+01,1.960775626687330941e+02
3.258634148886949333e+01,-8.549307619562304694e+01,1.960763177947773670e+02
3.258634183933848050e+01,-8.549307533522586766e+01,1.960750724272186005e+02
3.258634218946901484e+01,-8.549307447345488242e+01,1.960738265680567167e+02
3.258634253925912816e+01,-8.549307361031004859e+01,1.960725802192916660e+02
3.258634288870682383e+01,-8.549307274579129512e+01,1.960713333829233420e+02
3.258634323781014075e+01,-8.549307187989857937e+01,1.960700860609517235e+02
3.258634358656709651e+01,-8.549307101263184450e+01,1.960688382553767042e+02
3.258634393497571580e+01,-8.549307014399104787e+01,1.960675899681982628e+02
3.258634428303402331e+01,-8.549306927397614686e+01,1.960663412014162930e+02
3.258634463074003662e+01,-8.549306840258709883e+01,1.960650919570307167e+02
3.258634497809176622e+01,-8.549306752982386115e+01,1.960638422370415128e+02
3.258634532508725101e+01,-8.549306665568639119e+01,1.960625920434486034e+02
3.258634567172450858e+01,-8.549306578017470315e+01,1.960613413782519103e+02
3.258634601800154229e+01,-8.549306490328871178e+01,1.960600902434513841e+02
3.258634636391639106e+01,-8.549306402502843127e+01,1.960588386410469184e+02
3.258634670946705825e+01,-8.549306314539384744e+01,1.960575865730385203e+02
3.258634705465157566e+01,-8.549306226438491763e+01,1.960563340414260551e+02
3.258634739946795378e+01,-8.549306138200161342e+01,1.960550810482095017e+02
3.258634774391421018e+01,-8.549306049824397746e+01,1.960538275953887819e+02
3.258634808798836957e+01,-8.549305961311196711e+01,1.960525736849638463e+02
3.258634843168843531e+01,-8.549305872660556815e+01,1.960513193189346168e+02
3.258634877501243921e+01,-8.549305783872480902e+01,1.960500644993010440e+02
3.258634911795839173e+01,-8.549305694946967549e+01,1.960488092280630497e+02
3.258634946052430337e+01,-8.549305605884018178e+01,1.960475535072205844e+02
3.258634980270819170e+01,-8.549305516683631367e+01,1.960462973387735701e+02
3.258635014450808143e+01,-8.549305427345812802e+01,1.960450407247219857e+02
3.258635048592197592e+01,-8.549305337870561061e+01,1.960437836670657248e+02
3.258635082694789276e+01,-8.549305248257877565e+01,1.960425261678047377e+02
3.258635116758384953e+01,-8.549305158507766578e+01,1.960412682289390034e+02
3.258635150782785672e+01,-8.549305068620229520e+01,1.960400098524684154e+02
3.258635184767793191e+01,-8.549304978595269233e+01,1.960387510403929241e+02
3.258635218713207848e+01,-8.549304888432888561e+01,1.960374917947124800e+02
3.258635252618832112e+01,-8.549304798133091765e+01,1.960362321174270335e+02
3.258635286484466320e+01,-8.549304707695884531e+01,1.960349720105365066e+02
3.258635320309912231e+01,-8.549304617121268279e+01,1.960337114760408497e+02
3.258635354094970893e+01,-8.549304526409247273e+01,1.960324505159399848e+02
3.258635387839443354e+01,-8.549304435559828619e+01,1.960311891322338909e+02
3.258635421543129951e+01,-8.549304344573018000e+01,1.960299273269224898e+02
3.258635455205833154e+01,-8.549304253448818258e+01,1.960286651020057320e+02
3.258635488827354010e+01,-8.549304162187237921e+01,1.960274024594835680e+02
3.258635522407492147e+01,-8.549304070788282672e+01,1.960261394013559197e+02
3.258635555946050033e+01,-8.549303979251956775e+01,1.960248759296227377e+02
3.258635589442827296e+01,-8.549303887578268757e+01,1.960236120462839722e+02
3.258635622897625694e+01,-8.549303795767227143e+01,1.960223477533395737e+02
3.258635656310245565e+01,-8.549303703818837619e+01,1.960210830527894643e+02
3.258635689680488667e+01,-8.549303611733108710e+01,1.960198179466335944e+02
3.258635723008155338e+01,-8.549303519510048943e+01,1.960185524368719427e+02
3.258635756293045915e+01,-8.549303427149668266e+01,1.960172865255044314e+02
3.258635789534962157e+01,-8.549303334651972364e+01,1.960160202145310109e+02
3.258635822733703691e+01,-8.549303242016972604e+01,1.960147535059516031e+02
3.258635855889072275e+01,-8.549303149244677513e+01,1.960134864017661869e+02
3.258635889000867536e+01,-8.549303056335097040e+01,1.960122189039747127e+02
3.258635922068891233e+01,-8.549302963288243973e+01,1.960109510145771026e+02
3.258635955092943703e+01,-8.549302870104125418e+01,1.960096827355733069e+02
3.258635988072825285e+01,-8.549302776782754165e+01,1.960084140689633045e+02
3.258636021008336314e+01,-8.549302683324141583e+01,1.960071450167469891e+02
3.258636053899278551e+01,-8.549302589728297619e+01,1.960058755809243678e+02
3.258636086745451621e+01,-8.549302495995236484e+01,1.960046057634953627e+02
3.258636119546655863e+01,-8.549302402124968125e+01,1.960033355664598957e+02
3.258636152302691613e+01,-8.549302308117506755e+01,1.960020649918179743e+02
3.258636185013359921e+01,-8.549302213972865161e+01,1.960007940415695202e+02
3.258636217678461833e+01,-8.549302119691056134e+01,1.959995227177144557e+02
3.258636250297796977e+01,-8.549302025272092465e+01,1.959982510222527878e+02
3.258636282871164980e+01,-8.549301930715989783e+01,1.959969789571844103e+02
3.258636315398367600e+01,-8.549301836022760881e+01,1.959957065245093304e+02
3.258636347879204465e+01,-8.549301741192419968e+01,1.959944337262274416e+02
3.258636380313477332e+01,-8.549301646224985518e+01,1.959931605643387229e+02
3.258636412700984408e+01,-8.549301551120468901e+01,1.959918870408431530e+02
3.258636445041526741e+01,-8.549301455878885747e+01,1.959906131577406541e+02
3.258636477334905379e+01,-8.549301360500254532e+01,1.959893389170311480e+02
3.258636509580919949e+01,-8.549301264984590887e+01,1.959880643207146704e+02
3.258636541779370077e+01,-8.549301169331910444e+01,1.959867893707910866e+02
3.258636573930056812e+01,-8.549301073542228835e+01,1.959855140692604323e+02
3.258636606032780492e+01,-8.549300977615565955e+01,1.959842384181225725e+02
3.258636638087340742e+01,-8.549300881551938858e+01,1.959829624193775430e+02
3.258636670093538612e+01,-8.549300785351363174e+01,1.959816860750252658e+02
3.258636702051172307e+01,-8.549300689013861643e+01,1.959804093870656629e+02
3.258636733960044296e+01,-8.549300592539448473e+01,1.959791323574987416e+02
3.258636765819953496e+01,-8.549300495928144983e+01,1.959778549883244239e+02
3.258636797630699533e+01,-8.549300399179969645e+01,1.959765772815426885e+02
3.258636829392084167e+01,-8.549300302294942355e+01,1.959752992391534860e+02
3.258636861103905602e+01,-8.549300205273083009e+01,1.959740208631567384e+02
3.258636892765964888e+01,-8.549300108114411501e+01,1.959727421555524529e+02
3.258636924378061650e+01,-8.549300010818949147e+01,1.959714631183405515e+02
3.258636955939996227e+01,-8.549299913386715843e+01,1.959701837535210132e+02
3.258636987451568956e+01,-8.549299815817732906e+01,1.959689040630937882e+02
3.258637018912578753e+01,-8.549299718112024493e+01,1.959676240490587986e+02
3.258637050322826667e+01,-8.549299620269609079e+01,1.959663437134160802e+02
3.258637081682111614e+01,-8.549299522290510822e+01,1.959650630581655264e+02
3.258637112990234641e+01,-8.549299424174752460e+01,1.959637820853070878e+02
3.258637144246995376e+01,-8.549299325922356729e+01,1.959625007968407999e+02
3.258637175452192736e+01,-8.549299227533346368e+01,1.959612191947665281e+02
3.258637206605627767e+01,-8.549299129007745535e+01,1.959599372810843079e+02
3.258637237707100809e+01,-8.549299030345579808e+01,1.959586550577940613e+02
3.258637268756410066e+01,-8.549298931546869085e+01,1.959573725268957389e+02
3.258637299753356587e+01,-8.549298832611643206e+01,1.959560896903893195e+02
3.258637330697740708e+01,-8.549298733539923489e+01,1.959548065502747818e+02
3.258637361589360637e+01,-8.549298634331735514e+01,1.959535231085520479e+02
3.258637392428017421e+01,-8.549298534987107701e+01,1.959522393672210967e+02
3.258637423213510687e+01,-8.549298435506062788e+01,1.959509553282818786e+02
3.258637453945640061e+01,-8.549298335888629197e+01,1.959496709937343724e+02
3.258637484624205882e+01,-8.549298236134832507e+01,1.959483863655785569e+02
3.258637515249007066e+01,-8.549298136244699720e+01,1.959471014458143259e+02
