accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
2.135569962774937214e-01,3.137081126347674581e-02,-9.812620828552738317e+00
2.026842044428793232e-01,-3.828431404048510123e-03,-9.781134037373973911e+00
2.064994932438979081e-01,4.441707864546672047e-02,-9.822874664069804140e+00
2.398499847338083635e-01,5.285187686696039833e-02,-9.814651290526937188e+00
2.297183193470325457e-01,3.733970689330701892e-02,-9.793937580299731493e+00
2.198052662191728179e-01,1.268408666533395526e-02,-9.794171639952942598e+00
2.166061726423401390e-01,3.975877633051445176e-02,-9.818647727374706591e+00
2.305965751413324993e-01,5.246478500693120550e-02,-9.826823355232182422e+00
2.055467353920004681e-01,4.813702171863619428e-02,-9.827846018476982692e+00
2.330121531438224536e-01,5.247164364531727021e-02,-9.816255629537108618e+00
2.420843850357609628e-01,3.955225372725369032e-02,-9.811417924964340287e+00
2.152225286184739073e-01,7.555129759615708540e-02,-9.802266992252929967e+00
2.354140998355307990e-01,6.651342671241232407e-02,-9.785170030730377277e+00
2.119602035373527038e-01,5.724681876857518059e-02,-9.804281905851684797e+00
2.310901039651822308e-01,5.579600171235583883e-02,-9.796453587845645572e+00
2.309519124717030469e-01,5.495358912888124309e-02,-9.800312354890937883e+00
2.215541001278141797e-01,7.679896477226882956e-02,-9.807678623732352108e+00
2.204922315338451178e-01,4.846264760609221567e-02,-9.794062724598832759e+00
2.225563300770231345e-01,6.740343843800726542e-02,-9.776772795119368809e+00
2.240232073865003337e-01,6.584000039041359997e-02,-9.797219506933709354e+00
2.131197052380083001e-01,5.922038060117561925e-02,-9.789316871912747686e+00
2.159577279320011589e-01,4.615646315018265972e-02,-9.831480094564458483e+00
2.095843093025016868e-01,4.714538435529013610e-02,-9.818168028759592048e+00
2.336239301822878034e-01,6.221379795428339660e-02,-9.796874510950413395e+00
2.014052897615389859e-01,3.621891469384695694e-02,-9.801364234381674478e+00
2.261134811731078664e-01,6.550860418472327640e-02,-9.830756887715018877e+00
2.203443001225343645e-01,5.848592149220305930e-02,-9.827190733553814894e+00
2.140431778187590062e-01,7.450318074330306017e-02,-9.790790031835802765e+00
2.436241569483861003e-01,9.417776520157393472e-02,-9.816984125402111516e+00
2.098098623220766568e-01,4.112949872129016693e-02,-9.801966007959830307e+00
2.191112671469649664e-01,6.764154614999325077e-02,-9.799286613458379591e+00
2.129308825680380768e-01,8.488896102555232304e-02,-9.796218251944486255e+00
2.434838889064602219e-01,7.277092808848921457e-02,-9.817676300630187924e+00
2.376506878480018903e-01,4.034773177118292087e-02,-9.836470066453626870e+00
2.198213055640757529e-01,7.304384393912397022e-02,-9.826882197132839281e+00
2.398954508979359024e-01,4.601388443761907088e-02,-9.812356903640909067e+00
1.903845321480299724e-01,5.997909738857627737e-02,-9.817976873235094715e+00
2.283460972657087029e-01,8.888361599465498253e-02,-9.812145149612865325e+00
2.153864518206748402e-01,8.773761191305509688e-02,-9.791988977023779128e+00
2.055357304829545928e-01,6.618532312594872791e-02,-9.819958559296859235e+00
2.113532262532584194e-01,6.689911333198732268e-02,-9.825928493117375595e+00
2.049150814741699800e-01,6.282296710278063856e-02,-9.794504757334731693e+00
2.138458185044767312e-01,8.529069568437341875e-02,-9.802141835877801412e+00
1.975646111796875992e-01,7.962420421445359775e-02,-9.792220177247253687e+00
2.111845876266203459e-01,9.524178934764945814e-02,-9.822494266796841345e+00
1.968537733235074250e-01,7.017674041205024249e-02,-9.790868296767081702e+00
1.992631874410648596e-01,9.461984486850963383e-02,-9.808655701359361601e+00
2.059155614373952836e-01,7.501049202271539706e-02,-9.821588959586678769e+00
2.184533617194132915e-01,8.290903289114286145e-02,-9.796596941089214639e+00
2.228348370735055706e-01,8.154872866515086582e-02,-9.791636891879248239e+00
2.162039758468511652e-01,1.134170661025700327e-01,-9.784201719336781622e+00
2.172739522948651802e-01,8.419618176358835415e-02,-9.814485359500794814e+00
2.427010215610609367e-01,1.020992997732654978e-01,-9.784893531030403935e+00
2.106510842596978350e-01,8.416222565645505027e-02,-9.808814941137971033e+00
1.929846547101410070e-01,8.282209234452818369e-02,-9.825457919951864127e+00
2.191507839276370107e-01,1.173193604631037196e-01,-9.810300757815097583e+00
1.996925957693382603e-01,1.047833042884537269e-01,-9.808164275785340891e+00
2.273646300464669257e-01,7.125172880272549747e-02,-9.812325019230300427e+00
2.252378024539410106e-01,9.923198699510069054e-02,-9.777249011040764159e+00
1.987646211144860620e-01,1.115590323006735995e-01,-9.814530778508281372e+00
2.179067075870352588e-01,1.136233264936866716e-01,-9.834561804361166892e+00
2.007277522328750063e-01,1.072959144523848440e-01,-9.807153399216048228e+00
1.956885080397478271e-01,8.239278843997015211e-02,-9.798160797208311124e+00
2.159004225043525127e-01,1.028636912912533063e-01,-9.820751866357230853e+00
2.205575743200533512e-01,1.034139587657655485e-01,-9.823083915074162675e+00
2.137851666554056729e-01,1.109505399256306979e-01,-9.807330599897289503e+00
2.344096841332842796e-01,9.300672970612378077e-02,-9.819408701543938633e+00
2.019766184575313150e-01,1.003099439324197234e-01,-9.828716423955878412e+00
2.206514821511448010e-01,8.761209597480432154e-02,-9.816747596586896663e+00
2.320998332281167531e-01,7.665050287144882513e-02,-9.786210168636255702e+00
2.377575091444271982e-01,1.068151599389527834e-01,-9.811812429351606468e+00
2.215182481667914149e-01,1.255788111527775808e-01,-9.809764855809357087e+00
2.149986731161592501e-01,1.156975877818434972e-01,-9.805825009200889397e+00
1.885460188492572853e-01,1.396874002037702400e-01,-9.823309877194008166e+00
2.281460754974561356e-01,9.571871130462812627e-02,-9.812537480590632910e+00
2.167135948553532976e-01,1.051495472883905713e-01,-9.814629154323789351e+00
2.051740804624921088e-01,1.277332781519970872e-01,-9.810171087476405205e+00
2.206722250655495932e-01,1.002535225839340238e-01,-9.836360271648544540e+00
1.907149189949714496e-01,1.113912792859963335e-01,-9.782063523578250042e+00
2.098608842328257562e-01,1.004594216233594961e-01,-9.819575837181387712e+00
2.086851475757368901e-01,1.119789974558513534e-01,-9.818376313144399958e+00
2.291070645118680194e-01,1.191441776503528449e-01,-9.811223741397265385e+00
2.235912780074231221e-01,1.166899577692836337e-01,-9.827921737056311002e+00
2.343344727013606799e-01,1.198944452979475023e-01,-9.812663145489942451e+00
2.124726618966578939e-01,1.371723967741333428e-01,-9.811918234870871558e+00
1.870914241181008963e-01,1.066927134050566356e-01,-9.804785693499226795e+00
2.291414297968130398e-01,1.195038447002375326e-01,-9.815033230632938199e+00
1.910662035810771209e-01,1.173708250507682210e-01,-9.802576023713410081e+00
2.346682264879381419e-01,1.226863896790758440e-01,-9.814078362548128709e+00
2.088814801109493968e-01,1.268950022129592403e-01,-9.817748288924372346e+00
2.166048736917005058e-01,9.679664739795280914e-02,-9.816138397171130237e+00
1.991187622785028088e-01,9.686185080244871792e-02,-9.801454273710568543e+00
2.350108076590060879e-01,1.296791681191823697e-01,-9.821287888163441337e+00
1.973163437460550562e-01,1.132166865290365754e-01,-9.811022936245977988e+00
2.198635553841403190e-01,1.248175116439652899e-01,-9.804545035841954359e+00
2.114395459664195343e-01,1.359298283344802794e-01,-9.798643774718930999e+00
2.162873263409970659e-01,1.376170859873403207e-01,-9.812337913492193309e+00
2.319217205260187264e-01,1.426639326956688769e-01,-9.810860030585452307e+00
2.233771580848611382e-01,1.345345178411466169e-01,-9.824388947429772756e+00
1.943727371659106362e-01,1.352857329994013036e-01,-9.797808590231069203e+00
2.263351138395207629e-01,1.212289659135646902e-01,-9.821345691461658589e+00
2.273683301185427663e-01,1.355270857034698295e-01,-9.808462796947599927e+00
2.195273629441747976e-01,1.249840554017842970e-01,-9.823846882076061604e+00
2.043821765391736212e-01,1.287386149269816871e-01,-9.825206898953085854e+00
2.218756080435796973e-01,1.362932325472819561e-01,-9.824594609281348312e+00
2.095674645065401243e-01,1.300651327996505957e-01,-9.826930249724698641e+00
2.650130959481054038e-01,1.492233698804111275e-01,-9.830815601363319445e+00
1.995923762746281138e-01,1.631315371322488994e-01,-9.813617884490431820e+00
2.284199412934880546e-01,1.674933448384929857e-01,-9.823939410783447457e+00
1.954073027812643359e-01,1.255643404970585297e-01,-9.813147611884758703e+00
2.185876644304567962e-01,1.574739470191104662e-01,-9.833731028968058396e+00
2.191917697848895785e-01,1.489282507641355446e-01,-9.803443426103095604e+00
2.133718200463395331e-01,1.439114274894988665e-01,-9.819277869993200625e+00
2.310037235697461611e-01,1.533502885436682228e-01,-9.793594114921500449e+00
2.239915540169762076e-01,1.409546970254234588e-01,-9.810005709600241985e+00
2.186487617116832094e-01,1.408114280572225763e-01,-9.808654274922185223e+00
2.211735702292756400e-01,1.526138429530842500e-01,-9.829377069910766096e+00
2.318771223572909657e-01,1.360900079912238103e-01,-9.812607532044751224e+00
2.106319027901602525e-01,1.609666500208714324e-01,-9.827283458464275867e+00
2.041514471384780760e-01,1.661687810232640450e-01,-9.820161098507087516e+00
2.124445168833758169e-01,1.608400378137821163e-01,-9.825801458584379589e+00
2.283323634573989624e-01,1.445360075206944539e-01,-9.826064173603443308e+00
2.328040858071934727e-01,1.600059815517290984e-01,-9.809796869131069741e+00
2.067862968670096113e-01,1.391948385477756178e-01,-9.826176837179636081e+00
2.451851494459987291e-01,1.685354321501611463e-01,-9.775386808652301696e+00
2.381546034231411813e-01,1.748900362874968029e-01,-9.841191398585275252e+00
2.192944199186730725e-01,1.654098928028932269e-01,-9.818268165896782307e+00
2.094050705446751370e-01,1.704943197514479092e-01,-9.837467845350806428e+00
2.023002819032910238e-01,1.694908925780762576e-01,-9.815421448282428685e+00
2.260832739499433475e-01,1.673817091093656173e-01,-9.831042797739023342e+00
2.053747506004744705e-01,1.678839629002883416e-01,-9.811666257386525203e+00
2.086728096472368343e-01,1.561365435366434962e-01,-9.833774731171487815e+00
2.334154082599340374e-01,1.604710618568661595e-01,-9.786648220989414781e+00
2.310278378118314213e-01,1.595311955169580465e-01,-9.779992018015832400e+00
2.382657496582059886e-01,1.750713859524918037e-01,-9.823417134871188949e+00
2.260603216374301172e-01,1.791677251700733442e-01,-9.810976625607379376e+00
2.098673524109160582e-01,1.595488848045229502e-01,-9.833839644182761575e+00
2.269739192697528551e-01,1.726407738473969278e-01,-9.841906853499382990e+00
2.231192810191222620e-01,1.536815654038302392e-01,-9.826502367216008338e+00
2.181168234178069432e-01,1.640439432777919815e-01,-9.819525736952195771e+00
2.327989182953998926e-01,1.470419576052686972e-01,-9.821565077530660659e+00
2.372952674883319069e-01,1.717297657643311604e-01,-9.831911603405647071e+00
2.175297303971623908e-01,1.875114922059359368e-01,-9.832683941463864485e+00
2.294517377872992703e-01,1.564976169230430370e-01,-9.816908213899543156e+00
2.179217871550773455e-01,1.777636922289551891e-01,-9.818213115820547898e+00
2.315858963876119836e-01,1.700396256601353351e-01,-9.848178031435876889e+00
2.276215381612677335e-01,1.758102012145374982e-01,-9.830195033373362534e+00
2.181922383562449885e-01,1.604405686866434977e-01,-9.835478316078871686e+00
2.247302357371277204e-01,1.737878895840195004e-01,-9.832035866422588199e+00
2.537578866161189217e-01,1.822032457026137031e-01,-9.776504631237614262e+00
2.129171562369268911e-01,1.768697505665741687e-01,-9.801564707946592847e+00
2.221272957749070853e-01,1.813466250542058178e-01,-9.808005373397932658e+00
2.173829782551414125e-01,1.623971146503766783e-01,-9.778747739506492564e+00
2.290917783232289673e-01,1.658824874555604179e-01,-9.800516390236493791e+00
2.375798224619772303e-01,1.874607371871058747e-01,-9.806540010251987738e+00
2.364598767037083271e-01,1.604264273769173133e-01,-9.818087621307237001e+00
2.088869398698998681e-01,1.840659348384547367e-01,-9.836207047168771922e+00
2.039628426593321220e-01,1.614619045035438349e-01,-9.800511360355953272e+00
2.037326576048507087e-01,1.535203531109234631e-01,-9.797845586326403122e+00
2.132868368334712994e-01,1.593486956026287371e-01,-9.806297115643090478e+00
2.256301727053552364e-01,1.362873047711405661e-01,-9.821278774606765793e+00
2.208264753698836735e-01,1.489767704664815562e-01,-9.816066725098734125e+00
2.188192590603030563e-01,1.672290922750500064e-01,-9.823177865718093926e+00
2.086621330112852502e-01,1.619672378940515967e-01,-9.812040606155015610e+00
2.094830733410977253e-01,1.491544228550917839e-01,-9.799492044879617225e+00
2.258347809055543387e-01,1.735900511730857076e-01,-9.808769144824525554e+00
1.999537161043384026e-01,1.523022497946025511e-01,-9.795898327634624536e+00
2.091732069295074437e-01,1.600242462715868730e-01,-9.805880216748203537e+00
2.047626937385327306e-01,1.478971893384320169e-01,-9.786371002235915384e+00
2.343301549870949463e-01,1.473000324505130965e-01,-9.812318041754343412e+00
2.304512660009992164e-01,1.544202743553862722e-01,-9.802303966358222098e+00
2.221230899833347705e-01,1.460986966550877619e-01,-9.800029955466534659e+00
2.137258400648184287e-01,1.712668244413826091e-01,-9.816649340345678709e+00
2.127932203691101920e-01,1.574044374683216119e-01,-9.778869452647903415e+00
2.259328224970015564e-01,1.414312290213136925e-01,-9.792448903602084087e+00
2.320836225263540609e-01,1.354242819931093800e-01,-9.838991065753303289e+00
2.028467838783930555e-01,1.987581093950387678e-01,-9.807540662122733011e+00
2.190541035798761194e-01,1.503338421579699935e-01,-9.798718148179652587e+00
2.078179695925301274e-01,1.315387625697206631e-01,-9.789926888828976104e+00
2.088554959797351562e-01,1.235655621932053583e-01,-9.807202157714757007e+00
2.148945821273276213e-01,1.527907030221342111e-01,-9.829528381657482328e+00
2.288627400579165416e-01,1.482943817573337819e-01,-9.819256935663309704e+00
2.263715276225136686e-01,1.465407619386867033e-01,-9.793286158105212635e+00
2.259340837358727039e-01,1.351025202887912446e-01,-9.814819033803358295e+00
1.979375629359910183e-01,1.490416208030032053e-01,-9.797359829461582237e+00
1.892233889358215237e-01,1.274040632363737102e-01,-9.800946825919908179e+00
2.090428819405666661e-01,1.443374378006253567e-01,-9.814367030903699884e+00
1.961506522108850126e-01,1.277154508944089439e-01,-9.813050737374897636e+00
2.156356196208932263e-01,1.301013274303987055e-01,-9.823053550123102440e+00
1.861512828351281623e-01,1.243606578144783870e-01,-9.796839358886105131e+00
2.127352792302062978e-01,1.153488762422086034e-01,-9.799746076832228425e+00
2.193273216585041041e-01,1.334695980731712139e-01,-9.802748208144421938e+00
2.273859133176509006e-01,1.360075472577246813e-01,-9.844891398922927195e+00
2.063903886860184445e-01,1.338589553569367319e-01,-9.805454544817548523e+00
2.232112875883422165e-01,1.254090928532467508e-01,-9.815266429757846467e+00
2.149794218196550422e-01,1.232217119352447127e-01,-9.802577155424922140e+00
2.148363949624798319e-01,1.286596918004035139e-01,-9.808625473571686015e+00
2.148829364118057805e-01,1.034725604263842108e-01,-9.777921545674097104e+00
2.365340347040918167e-01,1.338042801205167609e-01,-9.802163054445740542e+00
2.083773123265880156e-01,1.038888744495138072e-01,-9.814943543644233159e+00
2.179518006232303851e-01,1.279251660344896402e-01,-9.803410370483476299e+00
2.485985184383773805e-01,1.075211324376188354e-01,-9.798795907042915587e+00
2.335461509371349886e-01,1.348728695937264910e-01,-9.835451841001887630e+00
2.214069762561387267e-01,1.262385612476901176e-01,-9.769873906812096109e+00
2.161273674478129958e-01,1.273997005187836873e-01,-9.810781291239747404e+00
2.254442001983100463e-01,1.284599124781964918e-01,-9.814017080230174273e+00
1.978566212693163850e-01,1.302511751722259525e-01,-9.822748903574625601e+00
2.039108124288376289e-01,1.216667940959774846e-01,-9.796079357751962036e+00
2.201993987420315657e-01,1.232346278885954466e-01,-9.810284048774924770e+00
2.130910690696583010e-01,1.142013654768077452e-01,-9.795198258226127663e+00
2.123534051987004678e-01,9.264214253160558965e-02,-9.811403560754209607e+00
2.058484636474494089e-01,1.300037878100239463e-01,-9.806044354800825147e+00
2.086876608758445051e-01,1.090395225019595432e-01,-9.811871128343410575e+00
2.090557004834977806e-01,8.860296361012676147e-02,-9.801336217969424780e+00
2.188882595705560208e-01,9.294174082077179266e-02,-9.801852581162176392e+00
2.125992443303656165e-01,1.055109767362580886e-01,-9.820409825020808725e+00
2.339439536971416045e-01,1.055568196790963031e-01,-9.809669132803295000e+00
1.972492745768698597e-01,8.529586987188218783e-02,-9.807499703165117211e+00
2.253590967952211754e-01,1.053572713941521438e-01,-9.811337165338796851e+00
1.927338696628558279e-01,1.226036134730670024e-01,-9.808043982514192294e+00
1.932353549379137170e-01,1.210157578804684636e-01,-9.817580717476031893e+00
2.302584468167450382e-01,1.092090067909726320e-01,-9.838286910543562414e+00
2.212147137916151141e-01,1.099559972149801584e-01,-9.798145585883709430e+00
2.029714015092806689e-01,9.749168890543948029e-02,-9.807416294193233242e+00
2.084167032844704559e-01,1.212126362547660402e-01,-9.802905622399011420e+00
2.166023061041715270e-01,1.046012554888784418e-01,-9.807805300038173968e+00
2.033842973861346715e-01,9.657647606095810799e-02,-9.793068642913343780e+00
2.242455399507137237e-01,1.077885038419511554e-01,-9.788168305688097703e+00
2.176800536034193267e-01,1.074900473933553813e-01,-9.815056232777134682e+00
2.022325588415169184e-01,1.065095782965000126e-01,-9.801995587144455513e+00
1.835990333375180916e-01,9.673088470222651614e-02,-9.819683527815666224e+00
1.815426934154944771e-01,9.285120491846447777e-02,-9.841432380862785934e+00
2.000651352563850849e-01,1.013046182597450579e-01,-9.812634130672121202e+00
2.242677197913052201e-01,9.553795916611526606e-02,-9.787467970529052153e+00
2.131511309111761843e-01,1.001216052676638935e-01,-9.794866151968424361e+00
1.997219999089490938e-01,8.981780669273974060e-02,-9.791352196203259695e+00
1.876299986218876170e-01,1.098681105945373271e-01,-9.793187573140965441e+00
2.079607877517343217e-01,6.379037804664558498e-02,-9.803524813644562741e+00
2.035782316720061158e-01,8.143588667390747049e-02,-9.809158730770432655e+00
1.902550903260963322e-01,9.086324567237510919e-02,-9.803013849669342861e+00
2.186907591826220687e-01,9.009212056978349592e-02,-9.806771943029611194e+00
2.121761242116958768e-01,7.940727478286717378e-02,-9.802865642396252355e+00
1.822361515860214665e-01,7.956265997739503382e-02,-9.831925715482057626e+00
2.036584165914440692e-01,8.669710848122025304e-02,-9.805169044901374420e+00
1.988274674773201911e-01,7.561046125065611079e-02,-9.787774098050970650e+00
1.986350997323968193e-01,7.969235562925985894e-02,-9.803503187294607457e+00
2.073561139710863588e-01,7.059628227535348632e-02,-9.794387574239117100e+00
2.131760550682029465e-01,8.488282950898039247e-02,-9.796315610610536240e+00
1.998221963380058530e-01,8.751265181272246951e-02,-9.778409478492557483e+00
2.066085659627604765e-01,5.650156373761473089e-02,-9.797293512862921716e+00
2.039026683260870554e-01,8.464405462581822692e-02,-9.799681061709812013e+00
1.978451252370784508e-01,1.046635729498671258e-01,-9.809953265433506431e+00
1.815384468379612759e-01,9.813473948585327289e-02,-9.805358466020500430e+00
2.078714698129318084e-01,8.136245995005521314e-02,-9.806416370433069574e+00
2.195702377226111113e-01,9.287414405236328607e-02,-9.819305318582012276e+00
2.333236406900779936e-01,8.323158330035460017e-02,-9.796206747712814078e+00
2.216276906909611932e-01,7.105033240020210139e-02,-9.806886295934507558e+00
2.121307363726413486e-01,7.760815877994328704e-02,-9.809053265857141213e+00
2.166097664478686402e-01,9.428561370967687705e-02,-9.780163698126518312e+00
1.966325232217129293e-01,6.037404843148254374e-02,-9.815178032984515966e+00
1.975102653074966852e-01,7.082752553827659225e-02,-9.786196156749177533e+00
2.086033967917754750e-01,7.367541915431226329e-02,-9.782181901373604660e+00
1.850916107773354358e-01,6.863844189421149100e-02,-9.805803975215651391e+00
1.993631929158272420e-01,7.745624737534823057e-02,-9.825148274363094458e+00
2.212199690109640793e-01,6.456967668049964915e-02,-9.801126265677288174e+00
1.982427973362675955e-01,1.122272953937233086e-01,-9.808645489201282430e+00
2.188709424174328788e-01,7.007203124909665293e-02,-9.789455186977495060e+00
2.089785329396095792e-01,5.376754431864383399e-02,-9.794717693896869193e+00
2.328126929520160648e-01,5.321351393170879740e-02,-9.835166049449574288e+00
2.082112267446447063e-01,8.452845095602753989e-02,-9.805991721907355796e+00
2.030422439295554715e-01,8.768816891913652767e-02,-9.814544525990253732e+00
2.025299515664433225e-01,9.386590016333061504e-02,-9.798138153922691274e+00
2.390359955925750735e-01,9.096157830541748424e-02,-9.806126752607053021e+00
1.800035447703911273e-01,7.484375443945853745e-02,-9.817196354153288951e+00
2.129880714380020523e-01,5.322924065275824734e-02,-9.795522507943845270e+00
2.143654721169721833e-01,8.912804054864302550e-02,-9.812933236800038372e+00
2.143612983420682405e-01,5.404013933658165236e-02,-9.823888073252289743e+00
2.191511240793297677e-01,8.554681397416465105e-02,-9.830135147402097928e+00
2.228516284257621993e-01,8.304816183291785503e-02,-9.786190661231509935e+00
1.896370916116580096e-01,4.434094259985103814e-02,-9.811866621553715362e+00
2.043018418314518359e-01,6.097381678888524892e-02,-9.814113082985562286e+00
2.227266569931370677e-01,4.608301891635180336e-02,-9.798938537683353545e+00
2.182817551184440541e-01,5.297741919917697828e-02,-9.788688790676273399e+00
2.208136837597838020e-01,3.223727168440605750e-02,-9.807544974089662304e+00
2.250403600473331323e-01,5.406078426781486118e-02,-9.801867826096941627e+00
2.082552168345070953e-01,5.427838155072864379e-02,-9.793845543501355166e+00
2.190391473284019619e-01,7.341012460629084413e-02,-9.798105788232851054e+00
2.125460222562143009e-01,5.970143278590034353e-02,-9.787738865163140289e+00
2.137334278746001737e-01,6.776038521569932582e-02,-9.807247273581802816e+00
2.265148579715552946e-01,6.151875730888989313e-02,-9.787936702280260803e+00
2.196360264024140863e-01,4.940675981087588875e-02,-9.811134803426856621e+00
1.906176698416797433e-01,3.761070651880832338e-02,-9.777173972502147592e+00
2.178563875891207091e-01,4.098069765379697138e-02,-9.825957989465296194e+00
2.165851644646005492e-01,5.450424687092067511e-02,-9.818083379813833389e+00
2.136597305938959246e-01,4.393849891900778598e-02,-9.807335172195973172e+00
1.975353647868298701e-01,4.488889757329749680e-02,-9.809281873633246107e+00
2.131770991769541268e-01,2.064155912399585902e-02,-9.797825736385018303e+00
1.990776659383373115e-01,5.781978293468237329e-02,-9.784471989054548402e+00
1.977019112575620352e-01,6.123646393719320291e-02,-9.812835317952050218e+00
2.020441768962152884e-01,3.255145632649594084e-02,-9.806306155727773088e+00
1.964055139170259867e-01,5.226157777716814584e-02,-9.774240463722160044e+00
2.083565623935298150e-01,6.482208429479571765e-02,-9.812788292950957114e+00
1.965702142702989985e-01,3.824493172672141506e-02,-9.777050060994600500e+00
2.132202657692471026e-01,2.203018608011831844e-02,-9.801995485333204527e+00
2.012011197894927883e-01,4.625408006432304292e-02,-9.794271886686498618e+00
2.042425685255876144e-01,4.163042953529259849e-02,-9.817345142567170058e+00
1.898859832678154724e-01,3.094061739352033449e-02,-9.801432664468295641e+00
1.993075135697101041e-01,2.577178544675883670e-02,-9.804697352612668837e+00
2.143491865157140241e-01,6.162357536682242648e-02,-9.811422127373264246e+00
2.386241443106419113e-01,6.668294238817784603e-02,-9.774851583344911887e+00
2.195976843935971701e-01,5.177290651285504364e-02,-9.806136751659575879e+00
2.224587459878412665e-01,6.481136425658064193e-02,-9.808544168843294386e+00
2.015663204772358830e-01,5.657199710970092776e-02,-9.787017350919168024e+00
1.852030295867920506e-01,5.833851136508436813e-02,-9.796493691296923600e+00
2.161432194831213460e-01,3.335332053787973261e-02,-9.796627519267543605e+00
2.030890693503770994e-01,3.913377531038209067e-02,-9.770805925143326576e+00
2.201070534621590857e-01,4.954037632582888179e-02,-9.780252738037512827e+00
1.931180313937777837e-01,4.158599377251348539e-02,-9.784030865268901422e+00
2.098999137598730469e-01,1.747389262501477386e-02,-9.808944199222736415e+00
1.919168670583257519e-01,5.195739217067400773e-02,-9.786324941446327585e+00
2.181007306018292458e-01,4.668389282125288281e-02,-9.803410806570376224e+00
2.109568393199691139e-01,3.619079680856672476e-02,-9.776305504853265660e+00
2.214105917940282497e-01,4.081698272204394712e-02,-9.791727137802055836e+00
1.944445034962306029e-01,3.118724407927774001e-02,-9.807786695330403148e+00
2.252924000951550543e-01,1.969608045750456671e-02,-9.812029471345008247e+00
1.672924198449847744e-01,2.457934525914683144e-02,-9.815944099565399483e+00
1.979926280681422734e-01,5.282093807636337179e-02,-9.813214070389292942e+00
1.985983215103992172e-01,2.168708906067720946e-02,-9.793675319307576288e+00
1.873280015124405562e-01,4.505430407397600229e-02,-9.801137510437106570e+00
2.134951387106563958e-01,2.680606090043012590e-02,-9.812116242406451860e+00
1.979773980686420631e-01,4.664543428316399870e-03,-9.803905963324266892e+00
2.173339919494936545e-01,2.029075928072669732e-02,-9.776859358995439564e+00
1.900928702570895967e-01,4.058862877082303894e-02,-9.815030417278352459e+00
2.124167719204448357e-01,3.146424177447491172e-02,-9.773294289969335580e+00
1.848115861526570813e-01,1.063206691915942817e-02,-9.785205963981846722e+00
1.781892601430725420e-01,3.857992071358790076e-02,-9.794588213396199450e+00
2.303853327756124059e-01,4.459336981408551503e-02,-9.798956791233260688e+00
1.926563592819341975e-01,1.664170241385767857e-02,-9.791870230930060259e+00
2.055516542679113878e-01,3.062780887146583989e-02,-9.795644380234794113e+00
2.200007128822280833e-01,1.771446505954665795e-02,-9.822998760926566320e+00
2.195106060408479887e-01,4.580168092991201284e-02,-9.792809647549518104e+00
2.071810915138720122e-01,4.354006070256249972e-02,-9.794563411643183670e+00
5.896874252281307516e-02,5.506188188877870759e-01,-9.820779300853891058e+00
1.704751800138848764e-02,9.203226278586437159e-01,-9.781925850228050834e+00
-2.651689541870966282e-02,1.062383686690665741e+00,-9.798030659746453708e+00
-2.764394963527795623e-02,1.107054236909505107e+00,-9.784283750519161771e+00
-3.426656059095493922e-02,1.127642665525362187e+00,-9.802799724249819491e+00
-5.927540905170256003e-02,1.129034100310041255e+00,-9.786551154637304961e+00
-5.017834419215037867e-02,1.129924901090021860e+00,-9.786769630573949996e+00
-6.163361372566529550e-02,1.164699270865102498e+00,-9.792683339048362967e+00
-4.397814856355389268e-02,1.154916463780647939e+00,-9.815546697962732381e+00
-6.535074727235419545e-02,1.147385270545012048e+00,-9.796411126311422635e+00
-7.701717407364480628e-02,1.129384148158891987e+00,-9.789670182475804339e+00
-3.112325364282809287e-02,1.122745408153908775e+00,-9.800768166719029395e+00
-5.093159444431466509e-02,1.114337166476428553e+00,-9.808292770029353846e+00
-5.502339293120037805e-02,1.116456285837844398e+00,-9.793467435960179657e+00
-7.253298565810355203e-02,1.117285228043611855e+00,-9.792522570672037574e+00
-3.053466143644082906e-02,1.145581445226187212e+00,-9.786014217850565799e+00
-3.419146247507624109e-02,1.129773279304450595e+00,-9.803663293042822247e+00
-1.926511455322182237e-02,1.130888850877922680e+00,-9.805800398570539755e+00
-4.150585998816667954e-02,1.151724895004854199e+00,-9.777934373503830656e+00
-5.181444994601914350e-02,1.140152867164125450e+00,-9.773525744832054940e+00
-5.772721233549344549e-02,1.135495969150791096e+00,-9.818986501837654757e+00
-4.606462405416887618e-02,1.118199424415036836e+00,-9.824541296415857161e+00
-2.602952622914427375e-02,1.128291368416342921e+00,-9.799021810259164411e+00
-4.294061577066933533e-02,1.135672238218653929e+00,-9.816878098217507898e+00
-6.269938199711813653e-02,1.136671765670312251e+00,-9.791953998020126448e+00
-4.041398415015205053e-02,1.116343961492394676e+00,-9.782074450028076740e+00
-4.379424138118612198e-02,1.163816186416230636e+00,-9.798819113081380650e+00
-5.279123316781156317e-02,1.109874125909867670e+00,-9.801983226503452329e+00
-4.705590090278282539e-02,1.145100722722930620e+00,-9.788554018005324764e+00
-4.631129532499392992e-02,1.114921901459133391e+00,-9.799529740594342897e+00
-5.506798988353276553e-02,1.119939818935657305e+00,-9.776773058438415376e+00
-4.301363640507253894e-02,1.125641855622029786e+00,-9.825121624165637613e+00
-5.267863290282691346e-02,1.110523704971165149e+00,-9.800505424778288344e+00
-6.244913444771764410e-02,1.114379682179461373e+00,-9.800308541164273635e+00
