ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
2.280152014409746020e+00,8.043701554405039644e+00,0.000000000000000000e+00
2.261161387399597711e+00,8.025492069779842197e+00,0.000000000000000000e+00
2.242270534134549020e+00,8.007378303421026189e+00,0.000000000000000000e+00
2.223478945602647805e+00,7.989359762591390357e+00,0.000000000000000000e+00
2.204786114007322162e+00,7.971435956143779755e+00,0.000000000000000000e+00
2.186191532893482670e+00,7.953606394603872864e+00,0.000000000000000000e+00
2.167694697261866921e+00,7.935870590244219258e+00,0.000000000000000000e+00
2.149295103670973539e+00,7.918228057150377808e+00,0.000000000000000000e+00
2.130992250328862525e+00,7.900678311279865085e+00,0.000000000000000000e+00
2.112785637175191411e+00,7.883220870514558776e+00,0.000000000000000000e+00
2.094674765954898543e+00,7.865855254707192046e+00,0.000000000000000000e+00
2.076659140283700911e+00,7.848580985722443337e+00,0.000000000000000000e+00
2.058738265706613113e+00,7.831397587473137634e+00,0.000000000000000000e+00
2.040911649749551415e+00,7.814304585952013937e+00,0.000000000000000000e+00
2.023178801965894280e+00,7.797301509259458641e+00,0.000000000000000000e+00
2.005539233976483704e+00,7.780387887627571608e+00,0.000000000000000000e+00
1.987992459505958376e+00,7.763563253440919354e+00,0.000000000000000000e+00
1.970537994413592120e+00,7.746827141254279070e+00,0.000000000000000000e+00
1.953175356720978195e+00,7.730179087807630189e+00,0.000000000000000000e+00
1.935904066635591114e+00,7.713618632038701683e+00,0.000000000000000000e+00
1.918723646571141028e+00,7.697145315093228746e+00,0.000000000000000000e+00
1.901633621164876775e+00,7.680758680333195976e+00,0.000000000000000000e+00
1.884633517292292559e+00,7.664458273343231376e+00,0.000000000000000000e+00
1.867722864079341516e+00,7.648243641935330572e+00,0.000000000000000000e+00
1.850901192912307369e+00,7.632114336152049816e+00,0.000000000000000000e+00
1.834168037445693678e+00,7.616069908268332078e+00,0.000000000000000000e+00
1.817522933608379798e+00,7.600109912792105682e+00,0.000000000000000000e+00
1.800965419607794438e+00,7.584233906463741626e+00,0.000000000000000000e+00
1.784495035933071128e+00,7.568441448254500159e+00,0.000000000000000000e+00
1.768111325356422014e+00,7.552732099364058094e+00,0.000000000000000000e+00
1.751813832933340587e+00,7.537105423217218103e+00,0.000000000000000000e+00
1.735602106002043232e+00,7.521560985459850635e+00,0.000000000000000000e+00
1.719475694181330949e+00,7.506098353954176794e+00,0.000000000000000000e+00
1.703434149368096451e+00,7.490717098773432170e+00,0.000000000000000000e+00
1.687477025733404856e+00,7.475416792196003968e+00,0.000000000000000000e+00
1.671603879718271068e+00,7.460197008699039678e+00,0.000000000000000000e+00
1.655814270028874935e+00,7.445057324951648070e+00,0.000000000000000000e+00
1.640107757630710150e+00,7.429997319807688072e+00,0.000000000000000000e+00
1.624483905742680534e+00,7.415016574298202379e+00,0.000000000000000000e+00
1.608942279830077426e+00,7.400114671623538420e+00,0.000000000000000000e+00
1.593482447597913465e+00,7.385291197145186892e+00,0.000000000000000000e+00
1.578103978983390832e+00,7.370545738377353828e+00,0.000000000000000000e+00
1.562806446147454009e+00,7.355877884978325731e+00,0.000000000000000000e+00
1.547589423467817138e+00,7.341287228741633086e+00,0.000000000000000000e+00
1.532452487529245344e+00,7.326773363587027355e+00,0.000000000000000000e+00
1.517395217115971917e+00,7.312335885551308756e+00,0.000000000000000000e+00
1.502417193202028933e+00,7.297974392779028818e+00,0.000000000000000000e+00
1.487517998942545994e+00,7.283688485513063249e+00,0.000000000000000000e+00
1.472697219664640400e+00,7.269477766085088000e+00,0.000000000000000000e+00
1.457954442857494648e+00,7.255341838905952301e+00,0.000000000000000000e+00
1.443289258163348299e+00,7.241280310456019720e+00,0.000000000000000000e+00
1.428701257367269717e+00,7.227292789275388429e+00,0.000000000000000000e+00
1.414190034387894368e+00,7.213378885954100816e+00,0.000000000000000000e+00
1.399755185267145041e+00,7.199538213122297137e+00,0.000000000000000000e+00
1.385396308160817380e+00,7.185770385440331864e+00,0.000000000000000000e+00
1.371113003328148006e+00,7.172075019588872280e+00,0.000000000000000000e+00
1.356904873121890676e+00,7.158451734258964194e+00,0.000000000000000000e+00
1.342771521978241234e+00,7.144900150142114548e+00,0.000000000000000000e+00
1.328712556407167122e+00,7.131419889920329602e+00,0.000000000000000000e+00
1.314727584981264519e+00,7.118010578256178889e+00,0.000000000000000000e+00
1.300816218326545926e+00,7.104671841782855601e+00,0.000000000000000000e+00
1.286978069112059808e+00,7.091403309094244101e+00,0.000000000000000000e+00
1.273212752039356355e+00,7.078204610734999846e+00,0.000000000000000000e+00
1.259519883832614928e+00,7.065075379190649763e+00,0.000000000000000000e+00
1.245899083228466431e+00,7.052015248877704146e+00,0.000000000000000000e+00
1.232349970965916697e+00,7.039023856133793444e+00,0.000000000000000000e+00
1.218872169776017422e+00,7.026100839207836124e+00,0.000000000000000000e+00
1.205465304371737600e+00,7.013245838250222519e+00,0.000000000000000000e+00
1.192129001438041458e+00,7.000458495303035988e+00,0.000000000000000000e+00
1.178862889621608678e+00,6.987738454290298939e+00,0.000000000000000000e+00
1.165666599521113733e+00,6.975085361008256157e+00,0.000000000000000000e+00
1.152539763676744045e+00,6.962498863115699876e+00,0.000000000000000000e+00
1.139482016560682931e+00,6.949978610124302847e+00,0.000000000000000000e+00
1.126492994566524963e+00,6.937524253389021567e+00,0.000000000000000000e+00
1.113572336000167029e+00,6.925135446098517278e+00,0.000000000000000000e+00
1.100719681069171951e+00,6.912811843265623146e+00,0.000000000000000000e+00
1.087934671873354908e+00,6.900553101717839866e+00,0.000000000000000000e+00
1.075216952394757675e+00,6.888358880087896985e+00,0.000000000000000000e+00
1.062566168487878215e+00,6.876228838804322230e+00,0.000000000000000000e+00
1.049981967870103672e+00,6.864162640082083655e+00,0.000000000000000000e+00
1.037464000112041207e+00,6.852159947913246896e+00,0.000000000000000000e+00
1.025011916627340591e+00,6.840220428057694591e+00,0.000000000000000000e+00
1.012625370663686075e+00,6.828343748033882221e+00,0.000000000000000000e+00
1.000304017292976022e+00,6.816529577109633031e+00,0.000000000000000000e+00
9.880475134018057437e-01,6.804777586292978242e+00,0.000000000000000000e+00
9.758555176819517785e-01,6.793087448323052335e+00,0.000000000000000000e+00
9.637276906210588967e-01,6.781458837661013206e+00,0.000000000000000000e+00
9.516636944929207642e-01,6.769891430481017380e+00,0.000000000000000000e+00
9.396631933485228849e-01,6.758384904661243198e+00,0.000000000000000000e+00
9.277258530066795350e-01,6.746938939774945965e+00,0.000000000000000000e+00
9.158513410444157898e-01,6.735553217081567290e+00,0.000000000000000000e+00
9.040393267882140815e-01,6.724227419517889714e+00,0.000000000000000000e+00
8.922894813044986995e-01,6.712961231689223318e+00,0.000000000000000000e+00
8.806014773903736437e-01,6.701754339860653609e+00,0.000000000000000000e+00
8.689749895652257861e-01,6.690606431948315169e+00,0.000000000000000000e+00
8.574096940612598861e-01,6.679517197510727478e+00,0.000000000000000000e+00
8.459052688140332732e-01,6.668486327740165365e+00,0.000000000000000000e+00
8.344613934544149458e-01,6.657513515454068553e+00,0.000000000000000000e+00
8.230777492991208089e-01,6.646598455086508039e+00,0.000000000000000000e+00
8.117540193417567274e-01,6.635740842679686224e+00,0.000000000000000000e+00
8.004898882446259689e-01,6.624940375875481458e+00,0.000000000000000000e+00
7.892850423293651385e-01,6.614196753907041426e+00,0.000000000000000000e+00
7.781391695682932097e-01,6.603509677590419180e+00,0.000000000000000000e+00
7.670519595761678966e-01,6.592878849316245571e+00,0.000000000000000000e+00
7.560231036009741334e-01,6.582303973041448764e+00,0.000000000000000000e+00
7.450522945158841726e-01,6.571784754281022600e+00,0.000000000000000000e+00
7.341392268103008600e-01,6.561320900099827824e+00,0.000000000000000000e+00
7.232835965814610191e-01,6.550912119104441267e+00,0.000000000000000000e+00
7.124851015260897924e-01,6.540558121435048555e+00,0.000000000000000000e+00
7.017434409320036925e-01,6.530258618757373235e+00,0.000000000000000000e+00
6.910583156694598550e-01,6.520013324254652076e+00,0.000000000000000000e+00
6.804294281832172775e-01,6.509821952619658347e+00,0.000000000000000000e+00
6.698564824838854070e-01,6.499684220046750838e+00,0.000000000000000000e+00
6.593391841401895492e-01,6.489599844223983283e+00,0.000000000000000000e+00
6.488772402701155073e-01,6.479568544325235990e+00,0.000000000000000000e+00
6.384703595332261727e-01,6.469590041002407865e+00,0.000000000000000000e+00
6.281182521226205129e-01,6.459664056377630637e+00,0.000000000000000000e+00
6.178206297563335614e-01,6.449790314035541705e+00,0.000000000000000000e+00
6.075772056700081691e-01,6.439968539015578308e+00,0.000000000000000000e+00
5.973876946082444794e-01,6.430198457804330303e+00,0.000000000000000000e+00
5.872518128170168827e-01,6.420479798327925813e+00,0.000000000000000000e+00
5.771692780359900521e-01,6.410812289944451514e+00,0.000000000000000000e+00
5.671398094901730635e-01,6.401195663436419991e+00,0.000000000000000000e+00
5.571631278823372391e-01,6.391629651003267298e+00,0.000000000000000000e+00
5.472389553852806676e-01,6.382113986253910021e+00,0.000000000000000000e+00
5.373670156339915849e-01,6.372648404199317440e+00,0.000000000000000000e+00
5.275470337181673575e-01,6.363232641245133436e+00,0.000000000000000000e+00
5.177787361741237326e-01,6.353866435184344574e+00,0.000000000000000000e+00
5.080618509776699820e-01,6.344549525189966843e+00,0.000000000000000000e+00
4.983961075362717819e-01,6.335281651807798120e+00,0.000000000000000000e+00
4.887812366815713072e-01,6.326062556949173299e+00,0.000000000000000000e+00
4.792169706618041314e-01,6.316891983883804684e+00,0.000000000000000000e+00
4.697030431344204615e-01,6.307769677232606398e+00,0.000000000000000000e+00
4.602391891588082928e-01,6.298695382960601385e+00,0.000000000000000000e+00
4.508251451886089445e-01,6.289668848369838194e+00,0.000000000000000000e+00
4.414606490647962067e-01,6.280689822092359265e+00,0.000000000000000000e+00
4.321454400079413616e-01,6.271758054083198530e+00,0.000000000000000000e+00
4.228792586111902452e-01,6.262873295613418989e+00,0.000000000000000000e+00
4.136618468329357201e-01,6.254035299263188463e+00,0.000000000000000000e+00
4.044929479896926527e-01,6.245243818914886447e+00,0.000000000000000000e+00
3.953723067491266008e-01,6.236498609746254473e+00,0.000000000000000000e+00
3.862996691224201973e-01,6.227799428223574907e+00,0.000000000000000000e+00
3.772747824578613907e-01,6.219146032094891474e+00,0.000000000000000000e+00
3.682973954334134437e-01,6.210538180383260887e+00,0.000000000000000000e+00
3.593672580497432323e-01,6.201975633380047981e+00,0.000000000000000000e+00
3.504841216231987522e-01,6.193458152638244840e+00,0.000000000000000000e+00
3.416477387792441478e-01,6.184985500965832550e+00,0.000000000000000000e+00
3.328578634451320184e-01,6.176557442419175814e+00,0.000000000000000000e+00
3.241142508432874880e-01,6.168173742296453987e+00,0.000000000000000000e+00
3.154166574844387005e-01,6.159834167131125859e+00,0.000000000000000000e+00
3.067648411607463710e-01,6.151538484685421970e+00,0.000000000000000000e+00
2.981585609393921366e-01,6.143286463943886666e+00,0.000000000000000000e+00
2.895975771555046596e-01,6.135077875106939693e+00,0.000000000000000000e+00
2.810816514055952675e-01,6.126912489584475097e+00,0.000000000000000000e+00
2.726105465409423001e-01,6.118790079989499198e+00,0.000000000000000000e+00
2.641840266608735943e-01,6.110710420131799658e+00,0.000000000000000000e+00
2.558018571065583946e-01,6.102673285011641191e+00,0.000000000000000000e+00
2.474638044538826076e-01,6.094678450813504789e+00,0.000000000000000000e+00
2.391696365076475816e-01,6.086725694899855377e+00,0.000000000000000000e+00
2.309191222945474742e-01,6.078814795804931670e+00,0.000000000000000000e+00
2.227120320569607737e-01,6.070945533228597313e+00,0.000000000000000000e+00
2.145481372464873582e-01,6.063117688030192909e+00,0.000000000000000000e+00
2.064272105176893080e-01,6.055331042222431570e+00,0.000000000000000000e+00
1.983490257214751973e-01,6.047585378965335323e+00,0.000000000000000000e+00
1.910360767982465235e-01,6.040158676643949676e+00,0.000000000000000000e+00
1.879463869361645278e-01,6.034375376380619826e+00,0.000000000000000000e+00
1.868690786946066718e-01,6.029373426147119019e+00,0.000000000000000000e+00
1.864934445374145378e-01,6.024643915823192586e+00,0.000000000000000000e+00
1.863624690055143973e-01,6.020009399421957674e+00,0.000000000000000000e+00
1.863168006613104832e-01,6.015408005353505061e+00,0.000000000000000000e+00
1.863008770943526404e-01,6.010818160328379456e+00,0.000000000000000000e+00
1.862953248898640835e-01,6.006232342205668040e+00,0.000000000000000000e+00
1.862933889558963385e-01,6.001647928177005653e+00,0.000000000000000000e+00
1.862927139373618535e-01,5.997064003725667725e+00,0.000000000000000000e+00
1.862924785729567767e-01,5.992480249979388773e+00,0.000000000000000000e+00
1.862923965065037546e-01,5.987896555754280037e+00,0.000000000000000000e+00
1.862923678917403070e-01,5.983312882282922907e+00,0.000000000000000000e+00
1.862923579143657138e-01,5.978729216047950601e+00,0.000000000000000000e+00
1.862923544355004346e-01,5.974145552336149301e+00,0.000000000000000000e+00
1.862923532225132239e-01,5.969561889504123364e+00,0.000000000000000000e+00
1.862923527996266648e-01,5.964978226978855602e+00,0.000000000000000000e+00
1.862923526522015927e-01,5.960394564560548503e+00,0.000000000000000000e+00
1.862923526007529418e-01,5.955810902179536015e+00,0.000000000000000000e+00
1.862923525828400484e-01,5.951227239811529124e+00,0.000000000000000000e+00
1.862923525766316257e-01,5.946643577448055495e+00,0.000000000000000000e+00
1.862923525744434039e-01,5.942059915086160160e+00,0.000000000000000000e+00
1.862923525736800701e-01,5.937476252724817272e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.932892590363668006e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.928308928002586242e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.923725265641526683e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.919141603280476005e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.914557940919424439e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.909974278558379090e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.905390616197335518e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.900806953836292834e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.896223291475249262e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.891639629114206578e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.887055966753163005e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.882472304392119433e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.877888642031076749e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.873304979670033177e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.868721317308990493e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.864137654947946920e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.859553992586903348e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.854970330225860664e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.850386667864817092e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.845803005503774408e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.841219343142730835e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.836635680781687263e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.832052018420644579e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.827468356059601007e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.822884693698558323e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.818301031337514750e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.813717368976471178e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.809133706615428494e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.804550044254384922e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.799966381893342238e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.795382719532298665e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.790799057171255093e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.786215394810212409e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.781631732449168837e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.777048070088126153e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.772464407727082580e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.767880745366039008e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.763297083004996324e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.758713420643952752e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.754129758282910068e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.749546095921866495e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.744962433560822923e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.740378771199780239e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.735795108838736667e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.731211446477693983e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.726627784116650410e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.722044121755606838e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.717460459394564154e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.712876797033520582e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.708293134672477898e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.703709472311434325e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.699125809950390753e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.694542147589348069e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.689958485228304497e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.685374822867261813e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.680791160506218240e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.676207498145174668e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.671623835784131984e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.667040173423088412e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.662456511062045728e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.657872848701002155e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.653289186339958583e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.648705523978915899e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.644121861617872327e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.639538199256829643e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.634954536895786070e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.630370874534742498e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.625787212173699814e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.621203549812656242e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.616619887451612669e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.612036225090569985e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.607452562729526413e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.602868900368483729e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.598285238007440157e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.593701575646396584e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.589117913285353900e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.584534250924310328e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.579950588563267644e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.575366926202224072e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.570783263841180499e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.566199601480137815e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.561615939119094243e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.557032276758051559e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.552448614397007987e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.547864952035964414e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.543281289674921730e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.538697627313878158e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.534113964952835474e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.529530302591791902e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.524946640230748329e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.520362977869705645e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.515779315508662073e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.511195653147619389e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.506611990786575817e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.502028328425532244e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.497444666064489560e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.492861003703445988e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.488277341342403304e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.483693678981359731e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.479110016620316159e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.474526354259273475e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.469942691898229903e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.465359029537187219e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.460775367176143646e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.456191704815100074e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.451608042454057390e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.447024380093013818e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.442440717731971134e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.437857055370927561e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.433273393009883989e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.428689730648841305e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.424106068287797733e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.419522405926755049e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.414938743565711476e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.410355081204667904e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.405771418843625220e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.401187756482581648e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.396604094121538964e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.392020431760495391e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.387436769399451819e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.382853107038409135e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.378269444677365563e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.373685782316322879e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.369102119955279306e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.364518457594235734e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.359934795233193050e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.355351132872149478e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.350767470511106794e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.346183808150063221e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.341600145789019649e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.337016483427976965e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.332432821066933393e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.327849158705890709e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.323265496344847136e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.318681833983803564e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.314098171622760880e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.309514509261717308e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.304930846900674624e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.300347184539631051e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.295763522178587479e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.291179859817544795e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.286596197456501223e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.282012535095458539e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.277428872734414966e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.272845210373371394e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.268261548012328710e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.263677885651285138e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.259094223290242454e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.254510560929198881e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.249926898568155309e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.245343236207112625e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.240759573846069053e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.236175911485026369e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.231592249123982796e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.227008586762939224e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.222424924401896540e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.217841262040852968e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.213257599679810284e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.208673937318766711e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.204090274957723139e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.199506612596680455e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.194922950235636883e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.190339287874594199e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.185755625513550626e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.181171963152507054e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.176588300791464370e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.172004638430420798e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.167420976069378113e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.162837313708334541e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.158253651347290969e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.153669988986248285e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.149086326625204713e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.144502664264162028e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.139919001903118456e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.135335339542074884e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.130751677181032200e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.126168014819988628e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.121584352458945943e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.117000690097902371e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.112417027736858799e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.107833365375816115e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.103249703014772543e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.098666040653729858e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.094082378292686286e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.089498715931642714e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.084915053570600030e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.080331391209556458e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.075747728848512885e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.071164066487470201e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.066580404126426629e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.061996741765383945e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.057413079404340372e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.052829417043296800e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.048245754682254116e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.043662092321210544e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.039078429960167860e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.034494767599124287e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.029911105238080715e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.025327442877038031e+00,0.000000000000000000e+00
1.862923525734256069e-01,5.020743780515994459e+00,0.000000000000000000e+00
